terms,arg_types,return_type,type,is_init,count,comp_lp
"[KS,[B,mulnn,[B,[subnn,3],[B,I,I]]],[C,[B,mulnn,[B,I,I]],1]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[CB,[B,mulnn,[B,[addnn,0],getDot]],[S,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SS,[BK,mulnn,getDot],[KB,[subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[BC,[B,mulnn,[B,[subnn,3],[B,I,I]]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SC,[BK,addnn,[S,[B,mulnn,getDot],getStripe]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-14.609335306277664
"[SC,[BK,mulnn,[C,[B,subnn,getStripe],1]],getDot]",egg_num,num,program,0.0,1.0,-11.431281475929715
"[CB,[B,addnn,[S,[B,mulnn,getStripe],getDot]],[B,[subnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-14.609335306277664
"[SS,[BB,mulnn,[CC,[BK,subnn,getStripe],1]],[KB,I,I]]",egg_num,num,program,0.0,2.0,-15.59016455928939
"[CS,[BB,mulnn,[KC,[B,subnn,[B,I,I]],0]],[S,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-18.991361940951546
"[SC,[BB,mulnn,[SK,[K,subnn,3],getDot]],getDot]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[SK,[B,mulnn,[C,[B,subnn,getStripe],4]],[C,[B,subnn,getDot],3]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SB,[B,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,1.0,-15.995629667397557
"[SB,[K,mulnn,1],[CS,[BK,mulnn,[C,[B,mulnn,getDot],1]],[B,[subnn,3],[B,I,I]]]]",egg_num,num,program,0.0,1.0,-22.3925593226137
"[SC,[BK,mulnn,[B,[mulnn,1],getDot]],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SK,[B,mulnn,[C,[B,addnn,getDot],0]],[S,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SS,[BK,mulnn,[B,[subnn,3],getDot]],[BK,getDot,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SB,[B,mulnn,[S,[K,addnn,0],getDot]],[SK,[K,subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SS,[KB,mulnn,[S,[K,addnn,0],[B,I,I]]],[KS,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-18.991361940951546
"[BS,[B,mulnn,[B,[subnn,3],[B,I,I]]],[BK,[addnn,0],getDot]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[CS,[KB,mulnn,[B,I,I]],[S,[K,subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[SC,[BB,mulnn,[CB,[K,subnn,3],[B,I,I]]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,1.0,-18.2982147603916
"[CS,[BB,mulnn,[SK,[K,subnn,4],getStripe]],[B,[subnn,3],[B,I,I]]]",egg_num,num,program,0.0,1.0,-17.605067579831655
"[SS,[BK,subnn,[S,[B,mulnn,getStripe],getDot]],[CB,[K,mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[SC,[BK,mulnn,[B,[subnn,3],getDot]],getDot]",egg_num,num,program,0.0,1.0,-10.738134295369772
"[SS,[BK,mulnn,[B,[subnn,3],getDot]],[CB,[K,mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,1.0,-17.605067579831655
