terms,arg_types,return_type,type,is_init,count,comp_lp
"[BB,[addnn,1],[SK,[K,subnn,2],getDot]]",egg_num,num,program,0.0,2.0,-12.347572207803877
"[BC,[B,subnn,[C,[K,subnn,4],1]],getDot]",egg_num,num,program,0.0,2.0,-11.654425027243928
"[BC,[B,subnn,[S,[K,addnn,0],[B,I,I]]],getDot]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[BC,[B,addnn,[B,I,I]],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,2.0,-11.43128147592972
"[BC,[K,addnn,0],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[SB,[B,addnn,[B,[subnn,1],getDot]],[CK,[K,addnn,2],0]]",egg_num,num,program,0.0,2.0,-17.135063950585916
"[SK,[B,mulnn,[S,[K,subnn,3],getDot]],getStripe]",egg_num,num,program,0.0,1.0,-10.738134295369772
"[BC,[K,addnn,2],[B,[subnn,1],getDot]]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[SB,[K,subnn,4],[SK,[B,addnn,getDot],getStripe]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SK,[B,addnn,[K,[addnn,0],1]],[S,[K,subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-15.74876958946603
"[BC,[B,subnn,[K,getDot,Egg(S1,O3)]],getDot]",egg_num,num,program,0.0,6.0,-9.862665558015872
"[BC,[K,subnn,3],[C,[B,subnn,getDot],0]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[CK,[B,mulnn,[B,[subnn,3],getDot]],1]",egg_num,num,program,0.0,3.0,-10.961277846683982
"[BK,[subnn,2],[C,[B,subnn,getDot],1]]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[CS,[BB,addnn,[BC,[K,subnn,0],getDot]],[B,I,I]]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[SK,[B,addnn,[B,getStripe,I]],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,2.0,-10.738134295369772
"[SK,[B,subnn,[S,[K,subnn,3],getDot]],[S,[K,subnn,1],getStripe]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SK,[B,subnn,getStripe],[C,[B,subnn,getDot],2]]",egg_num,num,program,0.0,1.0,-10.738134295369772
"[SS,[KK,subnn,3],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,1.0,-11.7189635483815
"[CB,[B,subnn,[S,[K,subnn,4],getDot]],[K,getStripe,Egg(S1,O3)]]",egg_num,num,program,0.0,1.0,-14.650157300797918
"[SC,[KB,subnn,[B,[addnn,0],[B,I,I]]],getDot]",egg_num,num,program,0.0,1.0,-11.43128147592972
"[SK,[B,addnn,[S,[K,mulnn,3],getStripe]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-14.832478857591871
"[SK,[B,subnn,[K,[mulnn,1],3]],getDot]",egg_num,num,program,0.0,3.0,-10.961277846683984
"[SC,[BK,addnn,getStripe],[S,[K,subnn,2],getDot]]",egg_num,num,program,0.0,1.0,-11.431281475929715
"[BC,[K,addnn,1],[B,[subnn,2],getDot]]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[SK,[B,subnn,[B,[subnn,4],getStripe]],getDot]",egg_num,num,program,0.0,3.0,-10.044987114809828
"[BC,[B,addnn,[C,[K,subnn,3],1]],[B,[subnn,1],getDot]]",egg_num,num,program,0.0,1.0,-15.74876958946603
"[BK,[subnn,3],[S,[B,mulnn,getDot],getStripe]]",egg_num,num,program,0.0,1.0,-10.044987114809828
"[SC,[BB,subnn,[CC,[KB,addnn,[B,I,I]],0]],getDot]",egg_num,num,program,0.0,1.0,-14.2038701981695
"[BS,[K,subnn,3],[BK,[mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-12.347572207803877
"[BS,[K,subnn,3],[BK,getDot,I]]",egg_num,num,program,0.0,4.0,-8.253227645581774
"[SK,[B,addnn,[K,[subnn,4],4]],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-15.055622408906084
"[BS,[B,addnn,[B,[addnn,0],[B,I,I]]],[BC,[K,subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[CS,[BK,addnn,[B,[subnn,2],getDot]],[K,getStripe,Egg(S1,O3)]]",egg_num,num,program,0.0,1.0,-14.650157300797918
"[BK,[subnn,3],[C,[B,subnn,getDot],0]]",egg_num,num,program,0.0,1.0,-10.961277846683984
"[BS,[B,subnn,[B,I,I]],[BK,getDot,I]]",egg_num,num,program,0.0,5.0,-8.030084094267563
"[BC,[K,subnn,4],[B,[addnn,1],getDot]]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[SK,[K,addnn,3],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SC,[KK,subnn,3],[B,getDot,I]]",egg_num,num,program,0.0,3.0,-8.253227645581774
"[BC,[B,subnn,[B,I,I]],[B,getDot,I]]",egg_num,num,program,0.0,5.0,-7.336936913707618
"[SC,[BK,mulnn,[B,[subnn,3],getDot]],getStripe]",egg_num,num,program,0.0,1.0,-10.738134295369772
"[BC,[B,subnn,[B,I,I]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,2.0,-10.738134295369772
"[CK,[B,mulnn,[S,[K,subnn,3],getDot]],1]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BK,[subnn,2],[S,[B,subnn,getDot],getStripe]]",egg_num,num,program,0.0,4.0,-10.044987114809828
"[BK,[subnn,4],[S,[B,addnn,getDot],getStripe]]",egg_num,num,program,0.0,2.0,-10.044987114809828
"[BC,[B,subnn,[K,[addnn,1],2]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BK,[subnn,4],[B,[addnn,1],getDot]]",egg_num,num,program,0.0,3.0,-10.26813066612404
"[SK,[B,mulnn,[B,[subnn,3],getDot]],[K,getStripe,Egg(S1,O1)]]",egg_num,num,program,0.0,1.0,-13.957010120237976
"[SK,[B,subnn,[C,[K,addnn,0],3]],getDot]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[SK,[K,subnn,3],[C,[B,mulnn,getDot],1]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BC,[K,subnn,3],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BK,[subnn,3],[S,[B,mulnn,getStripe],getDot]]",egg_num,num,program,0.0,2.0,-10.044987114809828
"[BK,[addnn,0],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-10.26813066612404
"[SC,[BK,subnn,[K,[mulnn,1],3]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-12.347572207803877
"[SC,[BK,subnn,[K,[addnn,1],2]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-12.347572207803877
"[SC,[KK,mulnn,1],[B,[subnn,3],getDot]]",egg_num,num,program,0.0,1.0,-11.654425027243928
"[BC,[B,subnn,[K,getDot,Egg(S1,O3)]],[B,getDot,I]]",egg_num,num,program,0.0,3.0,-10.555812738575815
"[SK,[K,addnn,3],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,2.0,-10.961277846683984
"[BB,[addnn,2],[SC,[KK,subnn,1],getDot]]",egg_num,num,program,0.0,1.0,-13.04071938836382
"[SB,[B,subnn,[K,getDot,Egg(S1,O3)]],[BK,getDot,I]]",egg_num,num,program,0.0,4.0,-11.248959919135764
