"","run","iter","depth","condition","cfit"
"1439",10,10,1,"decon",-4342.56216131188
"1440",10,10,1,"flip",-3854.26109610794
"1441",10,16,2,"construct",-3698.43827386869
"1442",10,16,2,"combine",-8010.12600113763
"1443",10,16,2,"decon",-4683.58408908824
"1444",10,16,2,"flip",-3999.23769906274
"1445",10,16,1,"construct",-3784.40038012817
"1446",10,16,1,"combine",-8078.17562583417
"1447",10,16,1,"decon",-4359.84219966899
"1448",10,16,1,"flip",-4046.61724839499
"1449",10,32,2,"construct",-3824.55557308241
"1450",10,32,2,"combine",-7828.70659408337
"1451",10,32,2,"decon",-4964.97040158597
"1452",10,32,2,"flip",-4004.40716521595
"1453",10,32,1,"construct",-3808.63738219729
"1454",10,32,1,"combine",-7941.47128593555
"1455",10,32,1,"decon",-4357.98720120855
"1456",10,32,1,"flip",-4094.06701679278
"1457",10,64,2,"construct",-3793.32921121797
"1458",10,64,2,"combine",-8063.01689514416
"1459",10,64,2,"decon",-4792.86293794553
"1460",10,64,2,"flip",-4101.19840875579
"1461",10,64,1,"construct",-3830.72515190788
"1462",10,64,1,"combine",-8247.34478507568
"1463",10,64,1,"decon",-4385.27871566944
"1464",10,64,1,"flip",-4136.85589508948
"1465",10,128,2,"construct",-3769.97328865095
"1466",10,128,2,"combine",-7651.16457298316
"1467",10,128,2,"decon",-4884.23749991581
"1468",10,128,2,"flip",-3910.60390544153
"1469",10,128,1,"construct",-3830.91432760434
"1470",10,128,1,"combine",-8258.39739898474
"1471",10,128,1,"decon",-4386.95544898965
"1472",10,128,1,"flip",-4128.43256321121
"1473",10,256,2,"construct",-3812.2334926048
"1474",10,256,2,"combine",-7928.22485314251
"1475",10,256,2,"decon",-4814.65489505793
"1476",10,256,2,"flip",-4065.06880931761
"1477",10,256,1,"construct",-3838.8423428659
"1478",10,256,1,"combine",-8284.56467681727
"1479",10,256,1,"decon",-4394.51118091581
"1480",10,256,1,"flip",-4153.00175524026
"1481",10,512,2,"construct",-3845.00989720771
"1482",10,512,2,"combine",-8223.93441533846
"1483",10,512,2,"decon",-4895.7559459301
"1484",10,512,2,"flip",-4210.80475735004
"1485",10,512,1,"construct",-3838.37924194446
"1486",10,512,1,"combine",-8278.0979316487
"1487",10,512,1,"decon",-4394.29333524578
"1488",10,512,1,"flip",-4151.66188927974
"1489",10,1024,2,"construct",-3822.9067882968
"1490",10,1024,2,"combine",-7869.77145683516
"1491",10,1024,2,"decon",-4940.71273433285
"1492",10,1024,2,"flip",-4026.60391399773
"1493",10,1024,1,"construct",-3839.72503184503
"1494",10,1024,1,"combine",-8278.29425198663
"1495",10,1024,1,"decon",-4394.50007497393
"1496",10,1024,1,"flip",-4157.64863752987
"1497",11,1,2,"construct",-4140.13408823472
"1498",11,1,2,"combine",-7953.76299014639
"1499",11,1,2,"decon",-4459.83781441519
"1500",11,1,2,"flip",-4145.0676130591
"1501",11,1,1,"construct",-4084.77230567596
"1502",11,1,1,"combine",-9043.00623114135
"1503",11,1,1,"decon",-4346.93721152768
"1504",11,1,1,"flip",-4437.31868051843
"1505",11,2,2,"construct",-4144.04385211573
"1506",11,2,2,"combine",-7665.55851616185
"1507",11,2,2,"decon",-4588.63199853417
"1508",11,2,2,"flip",-3848.01759945394
"1509",11,2,1,"construct",-3720.36904798118
"1510",11,2,1,"combine",-7971.08812551929
"1511",11,2,1,"decon",-4318.72997351206
"1512",11,2,1,"flip",-3905.97927752642
"1513",11,3,2,"construct",-3880.51527132382
"1514",11,3,2,"combine",-7588.81581188377
"1515",11,3,2,"decon",-4583.33278610537
"1516",11,3,2,"flip",-3970.38799202788
"1517",11,3,1,"construct",-3702.30813781849
"1518",11,3,1,"combine",-7499.68235353172
"1519",11,3,1,"decon",-4342.21614469503
"1520",11,3,1,"flip",-3872.28392608394
"1521",11,4,2,"construct",-3605.06549515155
"1522",11,4,2,"combine",-7315.7291233961
"1523",11,4,2,"decon",-4708.1229764561
"1524",11,4,2,"flip",-3753.15916876057
"1525",11,4,1,"construct",-3636.18139144205
"1526",11,4,1,"combine",-7862.94744828247
"1527",11,4,1,"decon",-4308.91180742606
"1528",11,4,1,"flip",-3985.30861119017
"1529",11,5,2,"construct",-3668.36339870478
"1530",11,5,2,"combine",-7781.35310480426
"1531",11,5,2,"decon",-4581.34177036442
"1532",11,5,2,"flip",-3914.40559381822
"1533",11,5,1,"construct",-3694.12552146692
"1534",11,5,1,"combine",-7809.61459240183
"1535",11,5,1,"decon",-4359.23423402259
"1536",11,5,1,"flip",-4155.45374010016
"1537",11,6,2,"construct",-3728.45284414677
"1538",11,6,2,"combine",-7916.84078608889
"1539",11,6,2,"decon",-4586.03791863644
"1540",11,6,2,"flip",-3981.37767392179
"1541",11,6,1,"construct",-3716.68976509239
"1542",11,6,1,"combine",-7883.63566567088
"1543",11,6,1,"decon",-4331.31664481352
"1544",11,6,1,"flip",-3911.63577315338
"1545",11,7,2,"construct",-3823.85847483679
"1546",11,7,2,"combine",-7882.53746407905
"1547",11,7,2,"decon",-4970.75931977162
"1548",11,7,2,"flip",-4195.95636513702
"1549",11,7,1,"construct",-3699.15613029415
"1550",11,7,1,"combine",-7924.05044045041
"1551",11,7,1,"decon",-4331.8102916302
"1552",11,7,1,"flip",-3911.75955040667
"1553",11,8,2,"construct",-4336.41282351343
"1554",11,8,2,"combine",-7723.91767157551
"1555",11,8,2,"decon",-5014.27867515201
"1556",11,8,2,"flip",-3957.73867403163
"1557",11,8,1,"construct",-3691.61059115901
"1558",11,8,1,"combine",-8091.54875647057
"1559",11,8,1,"decon",-4334.82628689349
"1560",11,8,1,"flip",-4001.34239508212
"1561",11,9,2,"construct",-3645.2787592565
"1562",11,9,2,"combine",-8624.94133141973
"1563",11,9,2,"decon",-4610.88953651901
"1564",11,9,2,"flip",-4442.52516028298
"1565",11,9,1,"construct",-3775.218967054
"1566",11,9,1,"combine",-8212.78834436633
"1567",11,9,1,"decon",-4369.87157208649
"1568",11,9,1,"flip",-4049.02378018639
"1569",11,10,2,"construct",-3845.00453576956
"1570",11,10,2,"combine",-7808.79854722292
"1571",11,10,2,"decon",-4823.91776326172
"1572",11,10,2,"flip",-3919.67978001371
"1573",11,10,1,"construct",-3712.19150931123
"1574",11,10,1,"combine",-7791.17128220851
"1575",11,10,1,"decon",-4343.28116974879
"1576",11,10,1,"flip",-3897.90240043806
"1577",11,16,2,"construct",-3830.49690310754
"1578",11,16,2,"combine",-8175.49112776434
"1579",11,16,2,"decon",-4844.53256887178
"1580",11,16,2,"flip",-4112.45894118589
"1581",11,16,1,"construct",-3806.34362134811
"1582",11,16,1,"combine",-8069.04009595105
"1583",11,16,1,"decon",-4366.04521803538
"1584",11,16,1,"flip",-4077.5417123782
"1585",11,32,2,"construct",-3850.12011490398
"1586",11,32,2,"combine",-7852.67083714691
"1587",11,32,2,"decon",-4986.3137009336
"1588",11,32,2,"flip",-4090.2543318569
"1589",11,32,1,"construct",-3805.49653492316
"1590",11,32,1,"combine",-8156.69485834921
"1591",11,32,1,"decon",-4368.07137034221
"1592",11,32,1,"flip",-4134.95572139223
"1593",11,64,2,"construct",-3797.76482590051
"1594",11,64,2,"combine",-7918.7820731355
"1595",11,64,2,"decon",-4926.19574751847
"1596",11,64,2,"flip",-4071.76836655363
"1597",11,64,1,"construct",-3825.48236035873
"1598",11,64,1,"combine",-8195.48613086983
"1599",11,64,1,"decon",-4380.43927253426
"1600",11,64,1,"flip",-4127.02525640922
"1601",11,128,2,"construct",-3811.20021800364
"1602",11,128,2,"combine",-7777.70232469954
"1603",11,128,2,"decon",-4965.7611299254
"1604",11,128,2,"flip",-3991.62346762036
"1605",11,128,1,"construct",-3823.75906516145
"1606",11,128,1,"combine",-8218.28189433676
"1607",11,128,1,"decon",-4385.08880780082
"1608",11,128,1,"flip",-4130.49255272869
"1609",11,256,2,"construct",-3785.92913376676
"1610",11,256,2,"combine",-7851.80219803561
"1611",11,256,2,"decon",-4784.50625726124
"1612",11,256,2,"flip",-4053.58166503482
"1613",11,256,1,"construct",-3834.49509294843
"1614",11,256,1,"combine",-8275.02254155655
"1615",11,256,1,"decon",-4391.7350752609
"1616",11,256,1,"flip",-4148.79832106659
"1617",11,512,2,"construct",-3854.1579009196
"1618",11,512,2,"combine",-7929.03275366109
"1619",11,512,2,"decon",-4981.74622907339
"1620",11,512,2,"flip",-4061.48430554075
"1621",11,512,1,"construct",-3837.1827598532
"1622",11,512,1,"combine",-8288.41136163532
"1623",11,512,1,"decon",-4395.31842537298
"1624",11,512,1,"flip",-4165.67268296732
"1625",11,1024,2,"construct",-3833.23728086587
"1626",11,1024,2,"combine",-7851.52129058662
"1627",11,1024,2,"decon",-4880.2565901355
"1628",11,1024,2,"flip",-3994.86660274637
"1629",11,1024,1,"construct",-3839.5231014086
"1630",11,1024,1,"combine",-8277.47747819491
"1631",11,1024,1,"decon",-4394.52267697422
"1632",11,1024,1,"flip",-4162.1132050763
"1633",12,1,2,"construct",-4007.98778555677
"1634",12,1,2,"combine",-7979.75535885463
"1635",12,1,2,"decon",-4546.05750455651
"1636",12,1,2,"flip",-4279.06245671571
"1637",12,1,1,"construct",-3852.90106612936
"1638",12,1,1,"combine",-7888.92215962175
"1639",12,1,1,"decon",-4352.61720805286
"1640",12,1,1,"flip",-3979.47094594598
"1641",12,2,2,"construct",-3922.4236368796
"1642",12,2,2,"combine",-8314.50674009111
"1643",12,2,2,"decon",-4404.51950079827
"1644",12,2,2,"flip",-4182.32751785301
"1645",12,2,1,"construct",-3589.85447784733
"1646",12,2,1,"combine",-8679.44927936212
"1647",12,2,1,"decon",-4325.21991354257
"1648",12,2,1,"flip",-3905.0839466786
"1649",12,3,2,"construct",-3822.90928056632
"1650",12,3,2,"combine",-7788.93175051848
"1651",12,3,2,"decon",-4612.64618942571
"1652",12,3,2,"flip",-3913.52004720958
"1653",12,3,1,"construct",-3860.22373508212
"1654",12,3,1,"combine",-7898.21230713843
"1655",12,3,1,"decon",-4336.87447330528
"1656",12,3,1,"flip",-3961.01757098526
"1657",12,4,2,"construct",-3737.01721475848
"1658",12,4,2,"combine",-8307.15703136211
"1659",12,4,2,"decon",-4480.95341497061
"1660",12,4,2,"flip",-4084.97865222175
"1661",12,4,1,"construct",-3860.6366678805
"1662",12,4,1,"combine",-7679.59590533731
"1663",12,4,1,"decon",-4340.40087084876
"1664",12,4,1,"flip",-3899.2034045204
"1665",12,5,2,"construct",-4063.6666061706
"1666",12,5,2,"combine",-8089.26557783981
"1667",12,5,2,"decon",-4598.46397169224
"1668",12,5,2,"flip",-4198.8223796277
"1669",12,5,1,"construct",-3875.53146142282
"1670",12,5,1,"combine",-7913.3731637428
"1671",12,5,1,"decon",-4305.39613007385
"1672",12,5,1,"flip",-3927.40634899837
"1673",12,6,2,"construct",-4142.83392344764
"1674",12,6,2,"combine",-7903.92816644091
"1675",12,6,2,"decon",-4789.8893290985
"1676",12,6,2,"flip",-4412.07585493537
"1677",12,6,1,"construct",-3771.3860403328
"1678",12,6,1,"combine",-7586.78153938295
"1679",12,6,1,"decon",-4319.21435681663
"1680",12,6,1,"flip",-3884.80869885266
"1681",12,7,2,"construct",-3754.59592164844
"1682",12,7,2,"combine",-7923.85620849608
"1683",12,7,2,"decon",-5094.87836877069
"1684",12,7,2,"flip",-4220.84269682607
"1685",12,7,1,"construct",-3758.48168989766
"1686",12,7,1,"combine",-7838.26475842261
"1687",12,7,1,"decon",-4325.8391847568
"1688",12,7,1,"flip",-3936.91099943136
"1689",12,8,2,"construct",-3776.50336231373
"1690",12,8,2,"combine",-7594.262346792
"1691",12,8,2,"decon",-4777.32826094372
"1692",12,8,2,"flip",-3886.41929992091
"1693",12,8,1,"construct",-3737.72939814467
"1694",12,8,1,"combine",-7995.5218975588
"1695",12,8,1,"decon",-4344.39641355019
"1696",12,8,1,"flip",-4050.3171905074
"1697",12,9,2,"construct",-3885.79012551892
"1698",12,9,2,"combine",-7802.97089648303
"1699",12,9,2,"decon",-5140.57331966333
"1700",12,9,2,"flip",-3924.18268562192
"1701",12,9,1,"construct",-3727.07452212947
"1702",12,9,1,"combine",-7992.5237317001
"1703",12,9,1,"decon",-4336.97802412351
"1704",12,9,1,"flip",-4007.85404169602
"1705",12,10,2,"construct",-3846.24725952952
"1706",12,10,2,"combine",-7946.11150151886
"1707",12,10,2,"decon",-4803.44243360115
"1708",12,10,2,"flip",-4212.15476297774
"1709",12,10,1,"construct",-3687.01433115485
"1710",12,10,1,"combine",-7865.26309395912
"1711",12,10,1,"decon",-4327.36541078572
"1712",12,10,1,"flip",-4076.94223091919
"1713",12,16,2,"construct",-3737.73538669296
"1714",12,16,2,"combine",-7691.68545166014
"1715",12,16,2,"decon",-4863.24954827847
"1716",12,16,2,"flip",-3911.69565359397
"1717",12,16,1,"construct",-3783.21848915676
"1718",12,16,1,"combine",-7864.62667859049
"1719",12,16,1,"decon",-4358.39060537229
"1720",12,16,1,"flip",-4119.43111029144
"1721",12,32,2,"construct",-3877.4194612716
"1722",12,32,2,"combine",-7726.15314003946
"1723",12,32,2,"decon",-4960.99636350668
"1724",12,32,2,"flip",-3996.69517280222
"1725",12,32,1,"construct",-3791.44723844529
"1726",12,32,1,"combine",-7975.1745628444
"1727",12,32,1,"decon",-4368.39701523719
"1728",12,32,1,"flip",-4081.39831577383
"1729",12,64,2,"construct",-3806.06148953848
"1730",12,64,2,"combine",-7985.8735741451
"1731",12,64,2,"decon",-4946.08070300711
"1732",12,64,2,"flip",-4094.34530320724
"1733",12,64,1,"construct",-3835.38522957168
"1734",12,64,1,"combine",-8126.90275058927
"1735",12,64,1,"decon",-4378.29379405017
"1736",12,64,1,"flip",-4105.94388363944
"1737",12,128,2,"construct",-3734.78101801307
"1738",12,128,2,"combine",-7958.12789573567
"1739",12,128,2,"decon",-4797.73502790158
"1740",12,128,2,"flip",-4095.95956229522
"1741",12,128,1,"construct",-3836.61654371311
"1742",12,128,1,"combine",-8266.65444052899
"1743",12,128,1,"decon",-4387.62849392792
"1744",12,128,1,"flip",-4132.52307962643
"1745",12,256,2,"construct",-3836.5224633964
"1746",12,256,2,"combine",-8057.00803868798
"1747",12,256,2,"decon",-4955.003443257
"1748",12,256,2,"flip",-4057.4439864034
"1749",12,256,1,"construct",-3839.105852529
"1750",12,256,1,"combine",-8271.98116840964
"1751",12,256,1,"decon",-4392.31818895489
"1752",12,256,1,"flip",-4151.3858451373
"1753",12,512,2,"construct",-3821.07640467957
"1754",12,512,2,"combine",-7856.96742591721
"1755",12,512,2,"decon",-4903.33361825744
"1756",12,512,2,"flip",-4035.28856297843
"1757",12,512,1,"construct",-3838.52429352728
"1758",12,512,1,"combine",-8271.77554578968
"1759",12,512,1,"decon",-4393.93821000648
"1760",12,512,1,"flip",-4154.06458658708
"1761",12,1024,2,"construct",-3806.82748255099
"1762",12,1024,2,"combine",-7813.60328113191
"1763",12,1024,2,"decon",-4830.71439478791
"1764",12,1024,2,"flip",-3974.65022383765
"1765",12,1024,1,"construct",-3839.76129713053
"1766",12,1024,1,"combine",-8288.11375096508
"1767",12,1024,1,"decon",-4395.29296942023
"1768",12,1024,1,"flip",-4159.21327625902
"1769",13,1,2,"construct",-3882.04110370269
"1770",13,1,2,"combine",-7604.21865036072
"1771",13,1,2,"decon",-4657.79035060486
"1772",13,1,2,"flip",-3873.53064571879
"1773",13,1,1,"construct",-4066.95888344165
"1774",13,1,1,"combine",-7924.94418848036
"1775",13,1,1,"decon",-4393.36158582074
"1776",13,1,1,"flip",-3857.86181049987
"1777",13,2,2,"construct",-3753.77155915148
"1778",13,2,2,"combine",-8134.11661950389
"1779",13,2,2,"decon",-4601.25921254614
"1780",13,2,2,"flip",-4113.40903721338
"1781",13,2,1,"construct",-3798.1441680767
"1782",13,2,1,"combine",-8039.89422324991
"1783",13,2,1,"decon",-4341.04037737944
"1784",13,2,1,"flip",-4145.00517476829
"1785",13,3,2,"construct",-3688.13436253253
"1786",13,3,2,"combine",-8107.87487801212
"1787",13,3,2,"decon",-4413.35741173456
"1788",13,3,2,"flip",-4032.87926356902
"1789",13,3,1,"construct",-4089.13404484898
"1790",13,3,1,"combine",-7872.1228284018
"1791",13,3,1,"decon",-4445.63776534473
"1792",13,3,1,"flip",-3882.65656769536
"1793",13,4,2,"construct",-3756.60544798979
"1794",13,4,2,"combine",-7856.53195934592
"1795",13,4,2,"decon",-5104.57970483233
"1796",13,4,2,"flip",-4022.99668304022
"1797",13,4,1,"construct",-3671.25454483196
"1798",13,4,1,"combine",-8148.73443356294
"1799",13,4,1,"decon",-4338.78584780702
"1800",13,4,1,"flip",-4058.81992595613
"1801",13,5,2,"construct",-3764.65702740727
"1802",13,5,2,"combine",-7955.49317360988
"1803",13,5,2,"decon",-4858.97614742699
"1804",13,5,2,"flip",-4061.35825196257
"1805",13,5,1,"construct",-3713.80909766289
"1806",13,5,1,"combine",-7921.71250431727
"1807",13,5,1,"decon",-4354.75556038062
"1808",13,5,1,"flip",-3958.15370680677
"1809",13,6,2,"construct",-3743.0965606512
"1810",13,6,2,"combine",-7828.2265052374
"1811",13,6,2,"decon",-4667.11636198625
"1812",13,6,2,"flip",-3819.04505047381
"1813",13,6,1,"construct",-3725.02866700276
"1814",13,6,1,"combine",-8062.11508506702
"1815",13,6,1,"decon",-4314.26171668399
"1816",13,6,1,"flip",-3990.27748137755
"1817",13,7,2,"construct",-3974.03018534727
"1818",13,7,2,"combine",-7621.84469943541
"1819",13,7,2,"decon",-4766.43862829533
"1820",13,7,2,"flip",-3942.09226513186
"1821",13,7,1,"construct",-3639.90328507741
"1822",13,7,1,"combine",-8040.82451379166
"1823",13,7,1,"decon",-4328.32251675883
"1824",13,7,1,"flip",-3827.08584213439
"1825",13,8,2,"construct",-3886.35259965422
"1826",13,8,2,"combine",-8386.33684890567
"1827",13,8,2,"decon",-4626.24691626618
"1828",13,8,2,"flip",-4296.03398212539
"1829",13,8,1,"construct",-3635.9982971838
"1830",13,8,1,"combine",-8146.54278065581
"1831",13,8,1,"decon",-4344.60228272928
"1832",13,8,1,"flip",-4078.26766395892
"1833",13,9,2,"construct",-3683.71121498042
"1834",13,9,2,"combine",-7874.5905863245
"1835",13,9,2,"decon",-4862.98314510086
"1836",13,9,2,"flip",-3919.00508343561
"1837",13,9,1,"construct",-3876.97558106062
"1838",13,9,1,"combine",-7764.35045363965
"1839",13,9,1,"decon",-4342.40523396082
"1840",13,9,1,"flip",-3967.42190830661
"1841",13,10,2,"construct",-3713.39330092442
"1842",13,10,2,"combine",-7708.97554951219
"1843",13,10,2,"decon",-4862.15294793025
"1844",13,10,2,"flip",-3921.00811753484
"1845",13,10,1,"construct",-3687.86766770489
"1846",13,10,1,"combine",-8116.16598640164
"1847",13,10,1,"decon",-4342.52068049311
"1848",13,10,1,"flip",-4169.72159318483
"1849",13,16,2,"construct",-3795.18763075187
"1850",13,16,2,"combine",-8185.53744958871
"1851",13,16,2,"decon",-4820.81236854984
"1852",13,16,2,"flip",-4132.69553997777
"1853",13,16,1,"construct",-3720.09214464645
"1854",13,16,1,"combine",-8238.3221682334
"1855",13,16,1,"decon",-4295.22236295976
"1856",13,16,1,"flip",-4108.26852688345
"1857",13,32,2,"construct",-3702.05989794308
"1858",13,32,2,"combine",-7911.74599976269
"1859",13,32,2,"decon",-4944.72614306012
"1860",13,32,2,"flip",-4055.41427971917
"1861",13,32,1,"construct",-3766.43726933646
"1862",13,32,1,"combine",-8170.08259922821
"1863",13,32,1,"decon",-4352.92609861244
"1864",13,32,1,"flip",-4067.58682818218
"1865",13,64,2,"construct",-3772.42903737688
"1866",13,64,2,"combine",-8194.96132634913
"1867",13,64,2,"decon",-4801.3402152905
"1868",13,64,2,"flip",-4238.10227196628
"1869",13,64,1,"construct",-3833.3879318813
"1870",13,64,1,"combine",-8258.59283340339
"1871",13,64,1,"decon",-4381.73761142082
"1872",13,64,1,"flip",-4099.80819163282
"1873",13,128,2,"construct",-3796.93478961634
"1874",13,128,2,"combine",-7978.54638398972
"1875",13,128,2,"decon",-4813.09612252059
"1876",13,128,2,"flip",-4041.22005023582
"1877",13,128,1,"construct",-3817.82706752777
"1878",13,128,1,"combine",-8272.95799487728
"1879",13,128,1,"decon",-4386.75262740431
"1880",13,128,1,"flip",-4116.73829334604
"1881",13,256,2,"construct",-3862.81015372685
"1882",13,256,2,"combine",-7807.65547161713
"1883",13,256,2,"decon",-4969.06665648752
"1884",13,256,2,"flip",-4010.06834871889
"1885",13,256,1,"construct",-3832.98912215413
"1886",13,256,1,"combine",-8280.49891270378
"1887",13,256,1,"decon",-4392.74953927964
"1888",13,256,1,"flip",-4166.69104688387
"1889",13,512,2,"construct",-3826.83199126839
"1890",13,512,2,"combine",-7908.8476896044
"1891",13,512,2,"decon",-4932.7807176921
"1892",13,512,2,"flip",-4020.84211543437
"1893",13,512,1,"construct",-3830.86731043387
"1894",13,512,1,"combine",-8287.31270721254
"1895",13,512,1,"decon",-4394.07678295074
"1896",13,512,1,"flip",-4158.82315781526
"1897",13,1024,2,"construct",-3851.05231804727
"1898",13,1024,2,"combine",-8136.27370601096
"1899",13,1024,2,"decon",-5004.90397452635
"1900",13,1024,2,"flip",-4127.34379807015
"1901",13,1024,1,"construct",-3839.81204045191
"1902",13,1024,1,"combine",-8287.65546131975
"1903",13,1024,1,"decon",-4396.56043665735
"1904",13,1024,1,"flip",-4167.1895624061
"1905",14,1,2,"construct",-3699.01261978461
"1906",14,1,2,"combine",-8686.93156622622
"1907",14,1,2,"decon",-4446.89565978665
"1908",14,1,2,"flip",-4257.08470723237
"1909",14,1,1,"construct",-3803.56780857033
"1910",14,1,1,"combine",-7975.20665630075
"1911",14,1,1,"decon",-4300.92109719879
"1912",14,1,1,"flip",-4096.27009806956
"1913",14,2,2,"construct",-3899.16743191732
"1914",14,2,2,"combine",-8959.97692812527
"1915",14,2,2,"decon",-4608.29829296427
"1916",14,2,2,"flip",-4606.06897357359
"1917",14,2,1,"construct",-3733.53763855513
"1918",14,2,1,"combine",-7933.76832310282
"1919",14,2,1,"decon",-4297.11362058853
"1920",14,2,1,"flip",-3953.68506711894
"1921",14,3,2,"construct",-3595.1422692951
"1922",14,3,2,"combine",-7391.35225836438
"1923",14,3,2,"decon",-4365.15753405191
"1924",14,3,2,"flip",-3906.58614287348
"1925",14,3,1,"construct",-3772.77322537071
"1926",14,3,1,"combine",-7794.01626760563
"1927",14,3,1,"decon",-4283.78842360625
"1928",14,3,1,"flip",-3867.62789182966
"1929",14,4,2,"construct",-3726.21290216852
"1930",14,4,2,"combine",-7668.9854451892
"1931",14,4,2,"decon",-4359.85781324804
"1932",14,4,2,"flip",-3943.88677567826
"1933",14,4,1,"construct",-3829.88186473222
"1934",14,4,1,"combine",-7812.73214016675
"1935",14,4,1,"decon",-4344.55845857617
"1936",14,4,1,"flip",-4047.9527751181
"1937",14,5,2,"construct",-3914.8499170388
"1938",14,5,2,"combine",-8104.16971771697
"1939",14,5,2,"decon",-4733.59801288391
"1940",14,5,2,"flip",-4063.63265056748
"1941",14,5,1,"construct",-3773.65367724158
"1942",14,5,1,"combine",-7805.86185450233
"1943",14,5,1,"decon",-4330.15711741701
"1944",14,5,1,"flip",-3953.16816373811
"1945",14,6,2,"construct",-3909.95369557901
"1946",14,6,2,"combine",-7658.77470301753
"1947",14,6,2,"decon",-4814.65950412191
"1948",14,6,2,"flip",-3902.68827312412
"1949",14,6,1,"construct",-3730.53802596304
"1950",14,6,1,"combine",-7973.99300720586
"1951",14,6,1,"decon",-4326.43739273263
"1952",14,6,1,"flip",-3882.99389772648
"1953",14,7,2,"construct",-3829.26197906569
"1954",14,7,2,"combine",-7727.15021462659
"1955",14,7,2,"decon",-4564.10573702512
"1956",14,7,2,"flip",-3832.03801979172
"1957",14,7,1,"construct",-3770.35682747796
"1958",14,7,1,"combine",-8107.36881409097
"1959",14,7,1,"decon",-4339.90978265653
"1960",14,7,1,"flip",-4026.05710394159
"1961",14,8,2,"construct",-4012.98929915678
"1962",14,8,2,"combine",-7674.87917788214
"1963",14,8,2,"decon",-4655.79051199625
"1964",14,8,2,"flip",-3921.54202208549
"1965",14,8,1,"construct",-3790.44992759362
"1966",14,8,1,"combine",-7892.72292587368
"1967",14,8,1,"decon",-4320.36229148268
"1968",14,8,1,"flip",-3991.56639456909
"1969",14,9,2,"construct",-3763.24114186615
"1970",14,9,2,"combine",-7864.82091822352
"1971",14,9,2,"decon",-4871.29838619517
"1972",14,9,2,"flip",-4000.37851382504
"1973",14,9,1,"construct",-3756.09197225319
"1974",14,9,1,"combine",-7965.35175533318
"1975",14,9,1,"decon",-4350.74179887444
"1976",14,9,1,"flip",-3968.52262317466
"1977",14,10,2,"construct",-3804.84290713291
"1978",14,10,2,"combine",-7600.47645748692
"1979",14,10,2,"decon",-4682.19205078148
"1980",14,10,2,"flip",-3883.20160613463
"1981",14,10,1,"construct",-3771.60457664212
"1982",14,10,1,"combine",-8160.69865452309
"1983",14,10,1,"decon",-4352.10589486526
"1984",14,10,1,"flip",-4036.07535391302
"1985",14,16,2,"construct",-3827.56596709852
"1986",14,16,2,"combine",-7918.86295345979
"1987",14,16,2,"decon",-4882.18594188214
"1988",14,16,2,"flip",-4005.3949840138
"1989",14,16,1,"construct",-3774.54909084592
"1990",14,16,1,"combine",-8123.22203659792
"1991",14,16,1,"decon",-4360.05171370012
"1992",14,16,1,"flip",-4109.95662656643
"1993",14,32,2,"construct",-3727.19746707644
"1994",14,32,2,"combine",-7807.49555781651
"1995",14,32,2,"decon",-4839.33718763712
"1996",14,32,2,"flip",-3969.45983212997
"1997",14,32,1,"construct",-3812.34124192317
"1998",14,32,1,"combine",-8111.26177871454
"1999",14,32,1,"decon",-4374.20168037556
"2000",14,32,1,"flip",-4130.21224457776
"2001",14,64,2,"construct",-3794.31730489302
"2002",14,64,2,"combine",-8229.61632465564
"2003",14,64,2,"decon",-4955.37032154582
"2004",14,64,2,"flip",-4214.49826886969
"2005",14,64,1,"construct",-3824.31643757447
"2006",14,64,1,"combine",-8196.86049875271
"2007",14,64,1,"decon",-4384.02146416042
"2008",14,64,1,"flip",-4124.32480253244
"2009",14,128,2,"construct",-3822.430511047
"2010",14,128,2,"combine",-8318.01794623297
"2011",14,128,2,"decon",-5026.97500239142
"2012",14,128,2,"flip",-4213.554042627
"2013",14,128,1,"construct",-3840.64938913766
"2014",14,128,1,"combine",-8249.88911387053
"2015",14,128,1,"decon",-4388.34751108367
"2016",14,128,1,"flip",-4131.93349157194
"2017",14,256,2,"construct",-3879.41460771372
"2018",14,256,2,"combine",-7753.60656854266
"2019",14,256,2,"decon",-4959.1861894434
"2020",14,256,2,"flip",-3987.97507545336
"2021",14,256,1,"construct",-3837.83218654043
"2022",14,256,1,"combine",-8262.75646653822
"2023",14,256,1,"decon",-4392.93870745529
"2024",14,256,1,"flip",-4149.33364917014
"2025",14,512,2,"construct",-3833.47937779762
"2026",14,512,2,"combine",-7973.3692028441
"2027",14,512,2,"decon",-4908.44186904673
"2028",14,512,2,"flip",-4071.48383755123
"2029",14,512,1,"construct",-3838.45885013057
"2030",14,512,1,"combine",-8289.6819650928
"2031",14,512,1,"decon",-4395.03000197083
"2032",14,512,1,"flip",-4154.38554700452
"2033",14,1024,2,"construct",-3858.57827420728
"2034",14,1024,2,"combine",-8168.49574547564
"2035",14,1024,2,"decon",-5015.20209389029
"2036",14,1024,2,"flip",-4173.96698494497
"2037",14,1024,1,"construct",-3838.36237633366
"2038",14,1024,1,"combine",-8288.51979168276
"2039",14,1024,1,"decon",-4394.78409232791
"2040",14,1024,1,"flip",-4158.00898837391
"2041",15,1,2,"construct",-4209.35326071709
"2042",15,1,2,"combine",-8189.08799803572
"2043",15,1,2,"decon",-4799.20229187058
"2044",15,1,2,"flip",-4588.58517715031
