"","run","iter","depth","condition","cfit"
"2720",19,1024,1,"flip",-4472.86696095549
"2721",20,1,2,"construct",-4405.33886409535
"2722",20,1,2,"combine",-8567.81548556691
"2723",20,1,2,"decon",-4883.99826780513
"2724",20,1,2,"flip",-4455.71835172491
"2725",20,1,1,"construct",-3879.2569710798
"2726",20,1,1,"combine",-7886.63353410711
"2727",20,1,1,"decon",-4468.40723864264
"2728",20,1,1,"flip",-4101.021860862
"2729",20,2,2,"construct",-4086.79801694811
"2730",20,2,2,"combine",-8413.62378349517
"2731",20,2,2,"decon",-4615.89567924482
"2732",20,2,2,"flip",-4104.58274283867
"2733",20,2,1,"construct",-3943.24593451388
"2734",20,2,1,"combine",-8024.22221654073
"2735",20,2,1,"decon",-4464.25713507868
"2736",20,2,1,"flip",-4345.84496866112
"2737",20,3,2,"construct",-3806.48210141065
"2738",20,3,2,"combine",-9060.91702160711
"2739",20,3,2,"decon",-4846.12570363182
"2740",20,3,2,"flip",-4395.92097283469
"2741",20,3,1,"construct",-3733.90564408433
"2742",20,3,1,"combine",-8528.06526339529
"2743",20,3,1,"decon",-4473.37243233691
"2744",20,3,1,"flip",-4214.44124475547
"2745",20,4,2,"construct",-3656.76816114221
"2746",20,4,2,"combine",-8257.56626346233
"2747",20,4,2,"decon",-4507.83147039715
"2748",20,4,2,"flip",-4065.38728162719
"2749",20,4,1,"construct",-3922.12516019985
"2750",20,4,1,"combine",-8374.05853112207
"2751",20,4,1,"decon",-4487.21069005664
"2752",20,4,1,"flip",-4350.35708535217
"2753",20,5,2,"construct",-3764.32520854967
"2754",20,5,2,"combine",-7767.91417778072
"2755",20,5,2,"decon",-4652.87332366965
"2756",20,5,2,"flip",-4065.96896526565
"2757",20,5,1,"construct",-3778.93999994064
"2758",20,5,1,"combine",-8484.59283487467
"2759",20,5,1,"decon",-4481.26487359572
"2760",20,5,1,"flip",-4200.23182008667
"2761",20,6,2,"construct",-3750.17210516653
"2762",20,6,2,"combine",-8269.12211825091
"2763",20,6,2,"decon",-4733.2100876107
"2764",20,6,2,"flip",-3832.33859841172
"2765",20,6,1,"construct",-3772.68806954492
"2766",20,6,1,"combine",-8444.04548850878
"2767",20,6,1,"decon",-4478.90626015563
"2768",20,6,1,"flip",-4194.98491543946
"2769",20,7,2,"construct",-3710.44963404808
"2770",20,7,2,"combine",-8199.31147324515
"2771",20,7,2,"decon",-4691.40316457955
"2772",20,7,2,"flip",-4198.53048957707
"2773",20,7,1,"construct",-3847.8886943006
"2774",20,7,1,"combine",-8411.73144616599
"2775",20,7,1,"decon",-4488.6759969553
"2776",20,7,1,"flip",-4343.40510933918
"2777",20,8,2,"construct",-4174.96803176078
"2778",20,8,2,"combine",-8267.29308426378
"2779",20,8,2,"decon",-4939.06981819594
"2780",20,8,2,"flip",-4435.24132429831
"2781",20,8,1,"construct",-3813.03931792746
"2782",20,8,1,"combine",-8402.10299564258
"2783",20,8,1,"decon",-4488.64484438752
"2784",20,8,1,"flip",-4334.97668056531
"2785",20,9,2,"construct",-3735.74280011078
"2786",20,9,2,"combine",-8380.74657045093
"2787",20,9,2,"decon",-5040.34733184204
"2788",20,9,2,"flip",-4313.68080718889
"2789",20,9,1,"construct",-3802.12841915414
"2790",20,9,1,"combine",-8426.16967031088
"2791",20,9,1,"decon",-4497.9846093941
"2792",20,9,1,"flip",-4457.37608626532
"2793",20,10,2,"construct",-3650.25260118612
"2794",20,10,2,"combine",-7996.94318836216
"2795",20,10,2,"decon",-4868.27707314105
"2796",20,10,2,"flip",-4274.55602659968
"2797",20,10,1,"construct",-3839.70046123531
"2798",20,10,1,"combine",-8214.21440163653
"2799",20,10,1,"decon",-4480.45963928697
"2800",20,10,1,"flip",-4287.22090183012
"2801",20,16,2,"construct",-4165.51127040779
"2802",20,16,2,"combine",-7817.82321117929
"2803",20,16,2,"decon",-4868.95558748895
"2804",20,16,2,"flip",-4349.52723539314
"2805",20,16,1,"construct",-3787.26972271262
"2806",20,16,1,"combine",-8388.49203092666
"2807",20,16,1,"decon",-4495.46640058031
"2808",20,16,1,"flip",-4422.80760142038
"2809",20,32,2,"construct",-3803.66296689886
"2810",20,32,2,"combine",-7862.75747245575
"2811",20,32,2,"decon",-4979.54406771189
"2812",20,32,2,"flip",-4090.84580759177
"2813",20,32,1,"construct",-3953.22026061606
"2814",20,32,1,"combine",-8494.88330755477
"2815",20,32,1,"decon",-4527.9475692734
"2816",20,32,1,"flip",-4457.95326198719
"2817",20,64,2,"construct",-3932.90818972235
"2818",20,64,2,"combine",-7661.98429780671
"2819",20,64,2,"decon",-4894.75210508044
"2820",20,64,2,"flip",-4190.50038060743
"2821",20,64,1,"construct",-3958.0804979912
"2822",20,64,1,"combine",-8495.57422767249
"2823",20,64,1,"decon",-4530.10084957524
"2824",20,64,1,"flip",-4455.59266600475
"2825",20,128,2,"construct",-3830.08938889789
"2826",20,128,2,"combine",-7916.99623925674
"2827",20,128,2,"decon",-4940.58344112244
"2828",20,128,2,"flip",-4174.37901083339
"2829",20,128,1,"construct",-3958.28933903108
"2830",20,128,1,"combine",-8508.36995675029
"2831",20,128,1,"decon",-4532.17205585026
"2832",20,128,1,"flip",-4454.11766260237
"2833",20,256,2,"construct",-3908.58864749625
"2834",20,256,2,"combine",-7660.99303834451
"2835",20,256,2,"decon",-4727.59530276201
"2836",20,256,2,"flip",-4042.91880951431
"2837",20,256,1,"construct",-3958.58724613275
"2838",20,256,1,"combine",-8496.7833016607
"2839",20,256,1,"decon",-4533.69754117565
"2840",20,256,1,"flip",-4468.30546152785
"2841",20,512,2,"construct",-3853.19025635725
"2842",20,512,2,"combine",-7945.61695400269
"2843",20,512,2,"decon",-4957.97665199291
"2844",20,512,2,"flip",-4155.05634851692
"2845",20,512,1,"construct",-3958.46826948233
"2846",20,512,1,"combine",-8509.49857173481
"2847",20,512,1,"decon",-4534.78793029682
"2848",20,512,1,"flip",-4466.34031095203
"2849",20,1024,2,"construct",-3882.80573797269
"2850",20,1024,2,"combine",-7914.42429119168
"2851",20,1024,2,"decon",-4855.40706417953
"2852",20,1024,2,"flip",-4081.71134685774
"2853",20,1024,1,"construct",-3959.25161941712
"2854",20,1024,1,"combine",-8511.30040513472
"2855",20,1024,1,"decon",-4535.88838502586
"2856",20,1024,1,"flip",-4469.7294688367
"2857",21,1,2,"construct",-4234.13152038001
"2858",21,1,2,"combine",-8246.83472935963
"2859",21,1,2,"decon",-4668.061633218
"2860",21,1,2,"flip",-5085.92508887502
"2861",21,1,1,"construct",-3706.5419778118
"2862",21,1,1,"combine",-8792.1575228245
"2863",21,1,1,"decon",-4463.51187923759
"2864",21,1,1,"flip",-4262.78308948746
"2865",21,2,2,"construct",-3846.06260941443
"2866",21,2,2,"combine",-8201.33911483425
"2867",21,2,2,"decon",-4766.30453222298
"2868",21,2,2,"flip",-4753.65744051459
"2869",21,2,1,"construct",-3796.38468953572
"2870",21,2,1,"combine",-8610.71426994836
"2871",21,2,1,"decon",-4471.19951970912
"2872",21,2,1,"flip",-4467.10694937432
"2873",21,3,2,"construct",-3737.97697526425
"2874",21,3,2,"combine",-8413.31445709736
"2875",21,3,2,"decon",-4779.36899841751
"2876",21,3,2,"flip",-4518.42019767162
"2877",21,3,1,"construct",-3642.7260897897
"2878",21,3,1,"combine",-8659.8378621367
"2879",21,3,1,"decon",-4466.37109439443
"2880",21,3,1,"flip",-4297.84531292094
"2881",21,4,2,"construct",-3727.26673655917
"2882",21,4,2,"combine",-8324.20969722586
"2883",21,4,2,"decon",-4604.98288445223
"2884",21,4,2,"flip",-4379.06300557863
"2885",21,4,1,"construct",-3667.72605004964
"2886",21,4,1,"combine",-7932.49202389913
"2887",21,4,1,"decon",-4463.70329426506
"2888",21,4,1,"flip",-4154.17756947252
"2889",21,5,2,"construct",-3781.6367467133
"2890",21,5,2,"combine",-8037.36100699481
"2891",21,5,2,"decon",-4613.61719841308
"2892",21,5,2,"flip",-4206.9455295366
"2893",21,5,1,"construct",-3690.06142911236
"2894",21,5,1,"combine",-8008.42458957672
"2895",21,5,1,"decon",-4463.98732960551
"2896",21,5,1,"flip",-4148.58498473072
"2897",21,6,2,"construct",-4266.78163637472
"2898",21,6,2,"combine",-7704.98559850645
"2899",21,6,2,"decon",-4453.73987718785
"2900",21,6,2,"flip",-4305.50964331081
"2901",21,6,1,"construct",-3676.42121199842
"2902",21,6,1,"combine",-8136.87776773989
"2903",21,6,1,"decon",-4466.30768816037
"2904",21,6,1,"flip",-4297.54066832926
"2905",21,7,2,"construct",-3728.66106093606
"2906",21,7,2,"combine",-8917.62169005299
"2907",21,7,2,"decon",-4586.66398121407
"2908",21,7,2,"flip",-4300.30385140001
"2909",21,7,1,"construct",-3877.97811741816
"2910",21,7,1,"combine",-8113.50435583058
"2911",21,7,1,"decon",-4468.50768903842
"2912",21,7,1,"flip",-4260.19626850264
"2913",21,8,2,"construct",-3681.25446075997
"2914",21,8,2,"combine",-7877.31975524112
"2915",21,8,2,"decon",-4778.55982085666
"2916",21,8,2,"flip",-3963.64591237177
"2917",21,8,1,"construct",-3834.99006059299
"2918",21,8,1,"combine",-8182.66680867394
"2919",21,8,1,"decon",-4477.79399512129
"2920",21,8,1,"flip",-4344.65153030164
"2921",21,9,2,"construct",-3795.58387255652
"2922",21,9,2,"combine",-8176.98295599548
"2923",21,9,2,"decon",-4842.40866544543
"2924",21,9,2,"flip",-4153.52727835439
"2925",21,9,1,"construct",-3786.48223565366
"2926",21,9,1,"combine",-8350.85751063917
"2927",21,9,1,"decon",-4483.87300414225
"2928",21,9,1,"flip",-4339.39811864443
"2929",21,10,2,"construct",-3841.741526116
"2930",21,10,2,"combine",-7831.82421511572
"2931",21,10,2,"decon",-4536.21757837504
"2932",21,10,2,"flip",-4142.64034055735
"2933",21,10,1,"construct",-3917.71665844746
"2934",21,10,1,"combine",-8172.14853854871
"2935",21,10,1,"decon",-4483.39716812114
"2936",21,10,1,"flip",-4400.03528864928
"2937",21,16,2,"construct",-3896.41531219188
"2938",21,16,2,"combine",-7754.43660031354
"2939",21,16,2,"decon",-4812.57131059439
"2940",21,16,2,"flip",-3883.27345276249
"2941",21,16,1,"construct",-3842.41231332692
"2942",21,16,1,"combine",-8184.8191551575
"2943",21,16,1,"decon",-4486.14872343724
"2944",21,16,1,"flip",-4421.88483265634
"2945",21,32,2,"construct",-3855.48722972761
"2946",21,32,2,"combine",-7920.06312654246
"2947",21,32,2,"decon",-5023.37400856492
"2948",21,32,2,"flip",-3998.71854101651
"2949",21,32,1,"construct",-3945.22577282806
"2950",21,32,1,"combine",-8307.94923778668
"2951",21,32,1,"decon",-4506.69020633738
"2952",21,32,1,"flip",-4442.56741836748
"2953",21,64,2,"construct",-3857.86525192612
"2954",21,64,2,"combine",-7978.60428827385
"2955",21,64,2,"decon",-4788.8832673776
"2956",21,64,2,"flip",-4091.38242621712
"2957",21,64,1,"construct",-3952.24165139264
"2958",21,64,1,"combine",-8427.97683240097
"2959",21,64,1,"decon",-4514.93205589985
"2960",21,64,1,"flip",-4410.74614293294
"2961",21,128,2,"construct",-3799.09950315763
"2962",21,128,2,"combine",-7738.70049455987
"2963",21,128,2,"decon",-4896.13615621072
"2964",21,128,2,"flip",-4083.06178891885
"2965",21,128,1,"construct",-3955.39676109094
"2966",21,128,1,"combine",-8417.97984127189
"2967",21,128,1,"decon",-4522.83130786616
"2968",21,128,1,"flip",-4462.32715463134
"2969",21,256,2,"construct",-3895.75382125619
"2970",21,256,2,"combine",-7685.60331304454
"2971",21,256,2,"decon",-4891.10291387042
"2972",21,256,2,"flip",-4060.30934433137
"2973",21,256,1,"construct",-3954.31830612089
"2974",21,256,1,"combine",-8488.38437292476
"2975",21,256,1,"decon",-4530.99339369748
"2976",21,256,1,"flip",-4467.09469690084
"2977",21,512,2,"construct",-3788.19859028917
"2978",21,512,2,"combine",-7948.02349554854
"2979",21,512,2,"decon",-4813.48566637436
"2980",21,512,2,"flip",-4067.04276689866
"2981",21,512,1,"construct",-3958.89470903897
"2982",21,512,1,"combine",-8486.85627445992
"2983",21,512,1,"decon",-4532.32980350388
"2984",21,512,1,"flip",-4466.76862222455
"2985",21,1024,2,"construct",-3853.62440097967
"2986",21,1024,2,"combine",-7908.56176046147
"2987",21,1024,2,"decon",-4902.67249585431
"2988",21,1024,2,"flip",-4078.69098639776
"2989",21,1024,1,"construct",-3959.25234679189
"2990",21,1024,1,"combine",-8507.14867642732
"2991",21,1024,1,"decon",-4535.17847500598
"2992",21,1024,1,"flip",-4466.62432564252
"2993",22,1,2,"construct",-3834.48616551199
"2994",22,1,2,"combine",-7714.52669099594
"2995",22,1,2,"decon",-4684.42108874388
"2996",22,1,2,"flip",-4241.86724653212
"2997",22,1,1,"construct",-4324.5133045455
"2998",22,1,1,"combine",-8258.13225584817
"2999",22,1,1,"decon",-4464.60676519285
"3000",22,1,1,"flip",-4354.59790356862
"3001",22,2,2,"construct",-3894.3136517781
"3002",22,2,2,"combine",-8211.12148944473
"3003",22,2,2,"decon",-4562.85160598135
"3004",22,2,2,"flip",-4436.78825643667
"3005",22,2,1,"construct",-3991.99476347466
"3006",22,2,1,"combine",-8408.79672023453
"3007",22,2,1,"decon",-4464.16404133426
"3008",22,2,1,"flip",-4279.62748553731
"3009",22,3,2,"construct",-3908.98168844104
"3010",22,3,2,"combine",-8027.59079315652
"3011",22,3,2,"decon",-4887.44592988707
"3012",22,3,2,"flip",-4303.66835755737
"3013",22,3,1,"construct",-3874.73913360171
"3014",22,3,1,"combine",-8404.19704333704
"3015",22,3,1,"decon",-4463.95567994737
"3016",22,3,1,"flip",-4327.9145531597
"3017",22,4,2,"construct",-3681.41434506177
"3018",22,4,2,"combine",-8377.19167373279
"3019",22,4,2,"decon",-4850.17119503156
"3020",22,4,2,"flip",-4393.729992366
"3021",22,4,1,"construct",-3695.99232105419
"3022",22,4,1,"combine",-8361.01539836852
"3023",22,4,1,"decon",-4472.68513187508
"3024",22,4,1,"flip",-4241.56448910557
"3025",22,5,2,"construct",-4058.61244614432
"3026",22,5,2,"combine",-7970.79546026686
"3027",22,5,2,"decon",-5268.63931611905
"3028",22,5,2,"flip",-4183.45881530413
"3029",22,5,1,"construct",-3659.13837262848
"3030",22,5,1,"combine",-8293.15087739203
"3031",22,5,1,"decon",-4469.02218107837
"3032",22,5,1,"flip",-4196.45824820183
"3033",22,6,2,"construct",-3867.30875388418
"3034",22,6,2,"combine",-7869.54650091977
"3035",22,6,2,"decon",-4888.42618100719
"3036",22,6,2,"flip",-4195.83435699572
"3037",22,6,1,"construct",-3812.92799972323
"3038",22,6,1,"combine",-8057.25784605252
"3039",22,6,1,"decon",-4469.97770540919
"3040",22,6,1,"flip",-4415.26013233667
"3041",22,7,2,"construct",-3650.76979274679
"3042",22,7,2,"combine",-7630.41695339499
"3043",22,7,2,"decon",-4981.9975399268
"3044",22,7,2,"flip",-4080.12769806527
"3045",22,7,1,"construct",-3832.05525816131
"3046",22,7,1,"combine",-7910.78803540326
"3047",22,7,1,"decon",-4466.00799067678
"3048",22,7,1,"flip",-4308.73796871429
"3049",22,8,2,"construct",-3810.07079347595
"3050",22,8,2,"combine",-7882.23939365897
"3051",22,8,2,"decon",-4922.06587395991
"3052",22,8,2,"flip",-4352.98315385199
"3053",22,8,1,"construct",-3878.90237649276
"3054",22,8,1,"combine",-8089.62340418036
"3055",22,8,1,"decon",-4473.01319421236
"3056",22,8,1,"flip",-4282.70209419329
"3057",22,9,2,"construct",-3787.41805865884
"3058",22,9,2,"combine",-8269.10518822641
"3059",22,9,2,"decon",-4758.53697341428
"3060",22,9,2,"flip",-4155.53744919947
"3061",22,9,1,"construct",-3688.57223882247
"3062",22,9,1,"combine",-8214.55688795903
"3063",22,9,1,"decon",-4468.34532190352
"3064",22,9,1,"flip",-4342.38197719058
"3065",22,10,2,"construct",-3773.3206175908
"3066",22,10,2,"combine",-7928.86794531457
"3067",22,10,2,"decon",-4847.82686144375
"3068",22,10,2,"flip",-4065.51642000432
"3069",22,10,1,"construct",-3743.63847117898
"3070",22,10,1,"combine",-8158.87887130117
"3071",22,10,1,"decon",-4471.82354454575
"3072",22,10,1,"flip",-4411.49861398509
"3073",22,16,2,"construct",-3933.54623912749
"3074",22,16,2,"combine",-8070.71725805055
"3075",22,16,2,"decon",-4634.19063609486
"3076",22,16,2,"flip",-4058.22332141201
"3077",22,16,1,"construct",-3779.53227214571
"3078",22,16,1,"combine",-8335.29588710175
"3079",22,16,1,"decon",-4486.95256373582
"3080",22,16,1,"flip",-4392.93304914334
"3081",22,32,2,"construct",-3895.77232904983
"3082",22,32,2,"combine",-7899.8762489793
"3083",22,32,2,"decon",-4896.04098073119
"3084",22,32,2,"flip",-4377.91440271715
"3085",22,32,1,"construct",-3949.8446411259
"3086",22,32,1,"combine",-8273.25819218624
"3087",22,32,1,"decon",-4505.68173228892
"3088",22,32,1,"flip",-4454.97821813557
"3089",22,64,2,"construct",-3933.59908936832
"3090",22,64,2,"combine",-8009.04794733032
"3091",22,64,2,"decon",-4880.86995061563
"3092",22,64,2,"flip",-4332.14390786846
"3093",22,64,1,"construct",-3948.69187021485
"3094",22,64,1,"combine",-8418.16124541938
"3095",22,64,1,"decon",-4519.22515142172
"3096",22,64,1,"flip",-4454.6121603544
"3097",22,128,2,"construct",-3816.22684249046
"3098",22,128,2,"combine",-7803.27143243112
"3099",22,128,2,"decon",-5022.9152423023
"3100",22,128,2,"flip",-4027.53312142413
"3101",22,128,1,"construct",-3928.90222413997
"3102",22,128,1,"combine",-8492.2683563894
"3103",22,128,1,"decon",-4525.166148795
"3104",22,128,1,"flip",-4461.98738241536
"3105",22,256,2,"construct",-3774.87786320571
"3106",22,256,2,"combine",-7868.05604519334
"3107",22,256,2,"decon",-4844.85827906383
"3108",22,256,2,"flip",-4086.28264626075
"3109",22,256,1,"construct",-3920.03274518206
"3110",22,256,1,"combine",-8477.12397446392
"3111",22,256,1,"decon",-4524.67177884559
"3112",22,256,1,"flip",-4457.08153458264
"3113",22,512,2,"construct",-3891.07994428635
"3114",22,512,2,"combine",-7836.81094562778
"3115",22,512,2,"decon",-4791.4242824572
"3116",22,512,2,"flip",-4161.01500344801
"3117",22,512,1,"construct",-3951.57000096023
"3118",22,512,1,"combine",-8490.2424150164
"3119",22,512,1,"decon",-4531.85675246692
"3120",22,512,1,"flip",-4470.88282217115
"3121",22,1024,2,"construct",-3894.49445606003
"3122",22,1024,2,"combine",-7762.02055073263
"3123",22,1024,2,"decon",-4858.06338554748
"3124",22,1024,2,"flip",-4187.79316505338
"3125",22,1024,1,"construct",-3959.2161090566
"3126",22,1024,1,"combine",-8498.65659453792
"3127",22,1024,1,"decon",-4534.39511020417
"3128",22,1024,1,"flip",-4466.71814025452
"3129",23,1,2,"construct",-3735.56649616568
"3130",23,1,2,"combine",-8829.54274903297
"3131",23,1,2,"decon",-4466.72826544577
"3132",23,1,2,"flip",-4931.60634528266
"3133",23,1,1,"construct",-3693.36205456898
"3134",23,1,1,"combine",-8046.38845661548
"3135",23,1,1,"decon",-4463.5486262251
"3136",23,1,1,"flip",-4511.65810706663
"3137",23,2,2,"construct",-3904.35005736967
"3138",23,2,2,"combine",-7940.51829890599
"3139",23,2,2,"decon",-4476.32507337285
"3140",23,2,2,"flip",-4456.10879787454
"3141",23,2,1,"construct",-3657.23138733473
"3142",23,2,1,"combine",-8488.70512300188
"3143",23,2,1,"decon",-4474.22043851074
"3144",23,2,1,"flip",-4313.78743712544
"3145",23,3,2,"construct",-3971.55774449789
"3146",23,3,2,"combine",-9068.55670744563
"3147",23,3,2,"decon",-4623.56627759708
"3148",23,3,2,"flip",-4212.13616929612
"3149",23,3,1,"construct",-3799.05139913964
"3150",23,3,1,"combine",-8404.76176604574
"3151",23,3,1,"decon",-4479.87234847958
"3152",23,3,1,"flip",-4408.93625557558
"3153",23,4,2,"construct",-3928.44856380175
"3154",23,4,2,"combine",-8076.75055067533
"3155",23,4,2,"decon",-4636.68731458192
"3156",23,4,2,"flip",-4415.44971890901
"3157",23,4,1,"construct",-3834.86714040607
"3158",23,4,1,"combine",-8462.56956974461
"3159",23,4,1,"decon",-4483.90693638847
"3160",23,4,1,"flip",-4241.65518420964
"3161",23,5,2,"construct",-3797.0414872608
"3162",23,5,2,"combine",-8153.88681210581
"3163",23,5,2,"decon",-4535.92222969841
"3164",23,5,2,"flip",-4123.9013261454
"3165",23,5,1,"construct",-3844.74160634154
"3166",23,5,1,"combine",-8066.50866960826
"3167",23,5,1,"decon",-4468.79644261025
"3168",23,5,1,"flip",-4188.1428796904
"3169",23,6,2,"construct",-3763.52918284433
"3170",23,6,2,"combine",-8243.09848298161
"3171",23,6,2,"decon",-5025.53131282292
"3172",23,6,2,"flip",-4362.33778640362
"3173",23,6,1,"construct",-3926.2679153522
"3174",23,6,1,"combine",-8138.51089232775
"3175",23,6,1,"decon",-4489.03788461169
"3176",23,6,1,"flip",-4475.5710484279
"3177",23,7,2,"construct",-3788.68793473815
"3178",23,7,2,"combine",-7845.40020898546
"3179",23,7,2,"decon",-4854.4322634012
"3180",23,7,2,"flip",-4330.68737448322
"3181",23,7,1,"construct",-3944.69279193307
"3182",23,7,1,"combine",-8252.69984036405
"3183",23,7,1,"decon",-4497.70694002437
"3184",23,7,1,"flip",-4449.99184424849
"3185",23,8,2,"construct",-3812.63463595288
"3186",23,8,2,"combine",-8158.03334114038
"3187",23,8,2,"decon",-5106.99402627069
"3188",23,8,2,"flip",-4399.07623022202
"3189",23,8,1,"construct",-3815.54662482814
"3190",23,8,1,"combine",-8318.53544117168
"3191",23,8,1,"decon",-4492.00220864257
"3192",23,8,1,"flip",-4448.87278409758
"3193",23,9,2,"construct",-3868.39282220727
"3194",23,9,2,"combine",-8383.50395405219
"3195",23,9,2,"decon",-4894.58618736417
"3196",23,9,2,"flip",-4449.15078047361
"3197",23,9,1,"construct",-3873.32405539237
"3198",23,9,1,"combine",-8366.04070883693
"3199",23,9,1,"decon",-4490.77898733926
"3200",23,9,1,"flip",-4321.11335584149
"3201",23,10,2,"construct",-3807.50159161992
"3202",23,10,2,"combine",-8729.46580061051
"3203",23,10,2,"decon",-4732.65494339695
"3204",23,10,2,"flip",-4422.36803262845
"3205",23,10,1,"construct",-3893.49952723729
"3206",23,10,1,"combine",-8277.04572814116
"3207",23,10,1,"decon",-4492.16892807832
"3208",23,10,1,"flip",-4385.41869053603
"3209",23,16,2,"construct",-3630.86313881438
"3210",23,16,2,"combine",-7972.71971464766
"3211",23,16,2,"decon",-4767.19669518423
"3212",23,16,2,"flip",-4333.6713091861
"3213",23,16,1,"construct",-3814.54815843885
"3214",23,16,1,"combine",-8432.19882309281
"3215",23,16,1,"decon",-4497.21379557566
"3216",23,16,1,"flip",-4421.31398883587
"3217",23,32,2,"construct",-3871.32139107148
"3218",23,32,2,"combine",-8264.43094059554
"3219",23,32,2,"decon",-4891.27087441355
"3220",23,32,2,"flip",-4419.16888000494
"3221",23,32,1,"construct",-3929.08278304105
"3222",23,32,1,"combine",-8442.92452463384
"3223",23,32,1,"decon",-4520.94955058638
"3224",23,32,1,"flip",-4458.82845431167
"3225",23,64,2,"construct",-3851.5841663149
"3226",23,64,2,"combine",-8196.71121004232
"3227",23,64,2,"decon",-4685.11818433962
"3228",23,64,2,"flip",-4103.27073697089
"3229",23,64,1,"construct",-3920.23798261178
"3230",23,64,1,"combine",-8495.6465325963
"3231",23,64,1,"decon",-4522.95821109204
"3232",23,64,1,"flip",-4464.66445344143
"3233",23,128,2,"construct",-3892.78636484859
"3234",23,128,2,"combine",-7882.6878879989
"3235",23,128,2,"decon",-4702.05185563989
"3236",23,128,2,"flip",-4112.20321324565
"3237",23,128,1,"construct",-3930.06112093939
"3238",23,128,1,"combine",-8494.78223582209
"3239",23,128,1,"decon",-4525.86007976266
"3240",23,128,1,"flip",-4459.60775626734
"3241",23,256,2,"construct",-3813.25569815648
"3242",23,256,2,"combine",-7824.55331128648
"3243",23,256,2,"decon",-4747.07536073046
"3244",23,256,2,"flip",-4126.33437921367
"3245",23,256,1,"construct",-3956.3143596589
"3246",23,256,1,"combine",-8506.72340344602
"3247",23,256,1,"decon",-4534.00407214655
"3248",23,256,1,"flip",-4470.34826290392
"3249",23,512,2,"construct",-3871.81770752364
"3250",23,512,2,"combine",-7895.08433629218
"3251",23,512,2,"decon",-4890.04468284054
"3252",23,512,2,"flip",-4212.69378718524
"3253",23,512,1,"construct",-3956.33006292785
"3254",23,512,1,"combine",-8499.34147683966
"3255",23,512,1,"decon",-4533.54852595914
"3256",23,512,1,"flip",-4473.61949544905
"3257",23,1024,2,"construct",-3837.23760073249
"3258",23,1024,2,"combine",-7834.48251281044
"3259",23,1024,2,"decon",-4911.23185510721
"3260",23,1024,2,"flip",-4128.18774671503
"3261",23,1024,1,"construct",-3958.16674467099
"3262",23,1024,1,"combine",-8506.58540942398
"3263",23,1024,1,"decon",-4535.47517480657
"3264",23,1024,1,"flip",-4472.73425277564
"3265",24,1,2,"construct",-3913.82040648489
"3266",24,1,2,"combine",-8181.68671209123
"3267",24,1,2,"decon",-4677.93712148537
"3268",24,1,2,"flip",-5280.7265787192
"3269",24,1,1,"construct",-3852.95947364954
"3270",24,1,1,"combine",-8499.23379406713
"3271",24,1,1,"decon",-4463.60296366319
"3272",24,1,1,"flip",-4360.0380397087
"3273",24,2,2,"construct",-4347.32140692999
"3274",24,2,2,"combine",-8058.81541368169
"3275",24,2,2,"decon",-4481.80156264803
"3276",24,2,2,"flip",-4282.62327327172
"3277",24,2,1,"construct",-3740.83910511938
"3278",24,2,1,"combine",-8198.99191295107
"3279",24,2,1,"decon",-4464.20190479135
"3280",24,2,1,"flip",-4583.76362320829
"3281",24,3,2,"construct",-3713.07382534717
"3282",24,3,2,"combine",-8226.41575366284
"3283",24,3,2,"decon",-4513.54575900675
"3284",24,3,2,"flip",-4157.88297404952
"3285",24,3,1,"construct",-3802.7228314717
"3286",24,3,1,"combine",-8807.08791318209
"3287",24,3,1,"decon",-4476.3500333533
"3288",24,3,1,"flip",-4350.35456355553
"3289",24,4,2,"construct",-3656.39648194982
"3290",24,4,2,"combine",-8348.76795240487
"3291",24,4,2,"decon",-4622.84996498177
"3292",24,4,2,"flip",-4050.62276648259
"3293",24,4,1,"construct",-3787.96000619186
"3294",24,4,1,"combine",-8445.51512214555
"3295",24,4,1,"decon",-4469.92214737171
"3296",24,4,1,"flip",-4179.79114042139
"3297",24,5,2,"construct",-3710.10779939346
"3298",24,5,2,"combine",-7918.82159766346
"3299",24,5,2,"decon",-4563.38873101145
"3300",24,5,2,"flip",-4204.30749161211
"3301",24,5,1,"construct",-3787.06696014096
"3302",24,5,1,"combine",-8225.67587281592
"3303",24,5,1,"decon",-4467.13365261972
"3304",24,5,1,"flip",-4182.60818702802
"3305",24,6,2,"construct",-3827.98874956509
"3306",24,6,2,"combine",-8600.21202876441
"3307",24,6,2,"decon",-4702.03796195602
"3308",24,6,2,"flip",-4348.35328649964
"3309",24,6,1,"construct",-3865.19752511717
"3310",24,6,1,"combine",-8137.73108319194
"3311",24,6,1,"decon",-4480.17723417007
"3312",24,6,1,"flip",-4437.41331433963
"3313",24,7,2,"construct",-3888.48014010323
"3314",24,7,2,"combine",-8148.67353156003
"3315",24,7,2,"decon",-4739.06480820579
"3316",24,7,2,"flip",-4097.65522109869
"3317",24,7,1,"construct",-3755.80156475491
"3318",24,7,1,"combine",-7997.53491525108
"3319",24,7,1,"decon",-4467.05825956316
"3320",24,7,1,"flip",-4450.01154149684
"3321",24,8,2,"construct",-3901.13139488169
"3322",24,8,2,"combine",-8135.3775882771
"3323",24,8,2,"decon",-4871.48376477398
"3324",24,8,2,"flip",-4227.09279438456
"3325",24,8,1,"construct",-3895.44968543613
