terms,arg_types,return_type,type,is_init,count,comp_lp
"[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[C,[B,subnn,getStripe],0]]],getDot]",egg_num,num,program,0.0,13.0,-17.381924028517446
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,20.0,-17.381924028517442
"[SC,[BB,subnn,[SS,[KB,mulnn,[B,I,I]],[BK,getStripe,I]]],[B,getDot,I]]",egg_num,num,program,0.0,4.0,-15.36702100797518
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,12.0,-13.287579466295345
"[SC,[BB,subnn,[SS,[BK,mulnn,getStripe],[CB,[K,addnn,0],[B,I,I]]]],getDot]",egg_num,num,program,0.0,4.0,-19.46136557019728
"[SB,[K,mulnn,1],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[B,addnn,getDot],0]]]",egg_num,num,program,0.0,2.0,-23.55571013241938
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],getDot]",egg_num,num,program,0.0,5.0,-13.287579466295345
"[SS,[BB,addnn,[CB,[B,mulnn,getStripe],[B,[addnn,0],[B,I,I]]]],[BC,[K,subnn,0],getDot]]",egg_num,num,program,0.0,7.0,-22.86256295185943
"[BB,[mulnn,1],[BB,[addnn,0],[BB,[subnn,0],[SB,[B,subnn,getDot],[SK,[B,mulnn,[B,[subnn,4],getStripe]],getStripe]]]]]",egg_num,num,program,0.0,8.0,-31.744399256863584
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,9.0,-17.381924028517446
"[SC,[BB,subnn,[CS,[KB,mulnn,[B,[subnn,4],[B,I,I]]],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,6.0,-18.768218389637337
"[SC,[BB,subnn,[KS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[B,I,I]]],getDot]",egg_num,num,program,0.0,12.0,-17.381924028517446
"[SC,[BB,subnn,[BB,[mulnn,1],[BC,[B,mulnn,[B,I,I]],getStripe]]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-18.768218389637333
"[SS,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[B,[addnn,0],getStripe]]],[BK,getDot,I]]",egg_num,num,program,0.0,9.0,-18.07507120907739
"[SB,[B,mulnn,[K,getDot,Egg(S3,O1)]],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,25.0,-21.763950663191327
"[SB,[B,addnn,[C,[K,addnn,0],0]],[SC,[BB,subnn,[BS,[K,addnn,0],[CB,[B,mulnn,getStripe],[B,I,I]]]],getDot]]",egg_num,num,program,0.0,1.0,-29.72949623632132
"[SC,[BB,addnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,7.0,-18.075071209077382
"[CS,[BB,addnn,[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]],[K,getDot,Egg(S2,O0)]]",egg_num,num,program,0.0,6.0,-23.15024502431121
"[SC,[BB,subnn,[CC,[BB,mulnn,[CS,[BK,mulnn,getStripe],[B,[addnn,0],[B,I,I]]]],1]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,3.0,-29.036349055761374
"[SC,[BB,subnn,[SK,[B,mulnn,getStripe],[S,[K,subnn,4],getStripe]]],getDot]",egg_num,num,program,0.0,31.0,-16.6887768479575
"[SS,[KB,mulnn,[C,[K,subnn,1],0]],[SC,[BB,subnn,[BC,[B,mulnn,[B,[addnn,0],[B,I,I]]],getStripe]],getDot]]",egg_num,num,program,0.0,2.0,-28.343201875201427
"[BB,[mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,40.0,-18.07507120907739
"[SC,[BB,subnn,[SC,[KB,mulnn,[S,[K,addnn,0],[B,I,I]]],[B,getStripe,I]]],getDot]",egg_num,num,program,0.0,8.0,-18.768218389637333
"[SB,[B,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],[B,getStripe,I]]]",egg_num,num,program,0.0,21.0,-16.6887768479575
"[SC,[BB,subnn,[BS,[B,mulnn,[S,[K,addnn,0],[B,I,I]]],[KB,[subnn,4],[B,I,I]]]],[B,getDot,I]]",egg_num,num,program,0.0,1.0,-24.248857312979325
"[SS,[KK,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[B,getStripe,I]]],getDot]]",egg_num,num,program,0.0,4.0,-20.154512750757227
"[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[C,[B,mulnn,getStripe],1]]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,7.0,-22.16941577129949
"[BB,[addnn,0],[SC,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],getDot]]",egg_num,num,program,0.0,13.0,-19.46136557019728
"[BS,[K,mulnn,1],[SS,[KK,mulnn,1],[SC,[BB,subnn,[CC,[BB,mulnn,[CS,[BK,mulnn,getStripe],[B,[addnn,0],[B,I,I]]]],1]],[C,[B,addnn,getDot],0]]]]",egg_num,num,program,0.0,6.0,-42.0770684441252
"[SS,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[CK,[B,mulnn,getDot],1]]",egg_num,num,program,0.0,2.0,-19.46136557019728
"[SB,[K,mulnn,1],[BB,[subnn,0],[SB,[B,subnn,getDot],[CB,[B,mulnn,getStripe],[B,[addnn,0],[B,I,I]]]]]]",egg_num,num,program,0.0,5.0,-27.65005469464148
"[SS,[BB,subnn,[SK,[B,mulnn,getStripe],[S,[K,subnn,4],getStripe]]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,1.0,-20.84765993131717
"[SB,[B,addnn,[B,[subnn,0],getDot]],[CS,[BK,mulnn,getStripe],[S,[K,mulnn,1],[B,I,I]]]]",egg_num,num,program,0.0,2.0,-21.476268590739544
"[SS,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,10.0,-18.13960973021496
"[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[S,[K,addnn,0],[B,I,I]]]],[B,getDot,I]]",egg_num,num,program,0.0,19.0,-18.075071209077397
"[SB,[B,subnn,[K,[subnn,2],2]],[SS,[BK,subnn,getDot],[BC,[B,mulnn,[C,[B,subnn,[B,I,I]],0]],getStripe]]]",egg_num,num,program,0.0,10.0,-27.650054694641486
"[SS,[BK,addnn,[S,[K,subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,14.0,-17.381924028517446
"[BB,[addnn,0],[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],getDot]]",egg_num,num,program,0.0,13.0,-18.768218389637337
"[SC,[BB,subnn,[SS,[KB,mulnn,[B,I,I]],[BB,getStripe,[BK,I,I]]]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-21.540807111877115
"[SS,[BB,mulnn,[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[B,getDot,I]]],[KK,getDot,Egg(S3,O1)]]",egg_num,num,program,0.0,1.0,-24.536539385431105
"[BB,[addnn,0],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[B,getDot,I]]]",egg_num,num,program,0.0,16.0,-18.768218389637337
"[BB,[mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],[B,getStripe,I]]],getDot]]",egg_num,num,program,0.0,17.0,-18.768218389637337
"[SC,[BB,subnn,[SC,[KB,mulnn,[C,[B,subnn,[B,I,I]],0]],getStripe]],[B,getDot,I]]",egg_num,num,program,0.0,20.0,-18.768218389637337
"[BS,[K,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,8.0,-18.768218389637333
"[SB,[B,mulnn,[K,[subnn,1],0]],[SS,[BB,subnn,[SB,[B,mulnn,getStripe],[SK,[K,subnn,4],getStripe]]],[BB,getDot,[BK,I,I]]]]",egg_num,num,program,0.0,4.0,-32.5020849585611
"[SS,[BB,subnn,[SK,[B,mulnn,[B,[addnn,0],getStripe]],[S,[K,subnn,4],getStripe]]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,2.0,-24.94200449353927
"[BS,[K,mulnn,1],[SC,[BB,subnn,[CS,[BK,mulnn,[B,getStripe,I]],[B,I,I]]],getDot]]",egg_num,num,program,0.0,6.0,-20.154512750757224
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[C,[B,subnn,getDot],0]]",egg_num,num,program,0.0,3.0,-18.07507120907739
"[SS,[BK,addnn,[S,[K,subnn,0],getDot]],[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]]",egg_num,num,program,0.0,12.0,-18.07507120907739
"[SS,[BB,subnn,[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]],[KS,[B,subnn,[B,I,I]],[B,I,I]]]",egg_num,num,program,0.0,10.0,-25.1888645714708
"[SB,[K,mulnn,1],[SC,[BB,subnn,[BS,[B,mulnn,[B,I,I]],[BK,getStripe,I]]],[B,getDot,I]]]",egg_num,num,program,0.0,1.0,-20.84765993131717
"[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],[B,getStripe,I]]],[S,[K,mulnn,1],getDot]]",egg_num,num,program,0.0,1.0,-18.768218389637333
"[SC,[BB,subnn,[CB,[B,mulnn,[B,[mulnn,1],getStripe]],[B,I,I]]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,3.0,-20.7831214101796
"[SC,[BB,subnn,[CC,[BB,mulnn,[SC,[BB,mulnn,[KB,[mulnn,1],[B,I,I]]],getStripe]],1]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,4.0,-30.42264341688126
"[SS,[BB,subnn,[CS,[BB,mulnn,[BB,getStripe,[BK,I,I]]],[B,I,I]]],[BK,getDot,I]]",egg_num,num,program,0.0,5.0,-18.832756910774908
"[SS,[KB,addnn,[K,[subnn,4],4]],[SC,[BB,addnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[B,[subnn,0],getDot]]]",egg_num,num,program,0.0,3.0,-28.343201875201427
"[BB,[addnn,0],[SC,[BB,mulnn,[SS,[BB,subnn,[SB,[B,mulnn,getStripe],[KB,I,I]]],[CC,[BK,subnn,getDot],0]]],[K,getStripe,Egg(S1,O3)]]]",egg_num,num,program,0.0,3.0,-36.19096441267503
"[CS,[BB,mulnn,[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]],[K,getStripe,Egg(S1,O3)]]",egg_num,num,program,0.0,2.0,-23.15024502431121
"[BS,[B,addnn,[K,[subnn,4],4]],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[B,getDot,I]]]",egg_num,num,program,0.0,1.0,-23.55571013241938
"[BS,[B,addnn,[K,getDot,Egg(S2,O0)]],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,2.0,-22.457097843751274
"[SC,[BB,subnn,[SB,[B,mulnn,[S,[K,mulnn,1],getStripe]],[KB,[mulnn,1],[B,I,I]]]],[B,[mulnn,1],getDot]]",egg_num,num,program,0.0,3.0,-26.956907514081536
"[BB,[addnn,0],[SC,[BB,subnn,[KS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[B,I,I]]],getDot]]",egg_num,num,program,0.0,11.0,-22.86256295185944
"[BB,[addnn,0],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,17.0,-18.768218389637337
"[BB,[mulnn,1],[BB,[mulnn,1],[BB,[subnn,0],[SB,[B,subnn,getDot],[SK,[B,mulnn,[B,[subnn,4],getStripe]],getStripe]]]]]",egg_num,num,program,0.0,3.0,-31.744399256863584
"[BB,[mulnn,1],[SS,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[BK,[addnn,0],getDot]]]",egg_num,num,program,0.0,6.0,-24.248857312979325
"[BB,[mulnn,1],[SS,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[BK,[addnn,0],getDot]]]",egg_num,num,program,0.0,4.0,-24.248857312979325
"[SS,[KK,addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,7.0,-20.154512750757227
"[BB,[mulnn,1],[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[B,getDot,I]]]",egg_num,num,program,0.0,8.0,-19.46136557019728
"[BS,[B,addnn,[K,getDot,Egg(S3,O0)]],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,4.0,-21.763950663191327
"[SB,[B,mulnn,[K,getStripe,Egg(S1,O0)]],[SS,[BB,subnn,[KS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[B,I,I]]],[BB,getDot,[BK,I,I]]]]",egg_num,num,program,0.0,2.0,-30.710325489333048
"[SB,[K,mulnn,1],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[B,getDot,I]]]",egg_num,num,program,0.0,3.0,-19.46136557019728
"[SS,[BK,mulnn,[K,getDot,Egg(S3,O1)]],[SB,[B,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]]",egg_num,num,program,0.0,3.0,-25.85829522541343
"[BB,[mulnn,1],[SS,[KK,addnn,0],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,[mulnn,1],getDot]]]]",egg_num,num,program,0.0,5.0,-29.72949623632132
"[SS,[BB,addnn,[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]],[BK,[mulnn,0],getDot]]",egg_num,num,program,0.0,1.0,-25.412008122785004
"[SB,[B,subnn,[K,[subnn,4],4]],[SS,[BK,subnn,getDot],[BC,[B,mulnn,[C,[B,subnn,[B,I,I]],0]],getStripe]]]",egg_num,num,program,0.0,11.0,-27.650054694641486
"[BS,[K,addnn,0],[BB,[mulnn,1],[SB,[B,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]]]",egg_num,num,program,0.0,1.0,-27.650054694641483
"[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[C,[B,mulnn,getDot],1]]",egg_num,num,program,0.0,2.0,-17.381924028517446
"[SC,[BB,subnn,[CB,[B,mulnn,[B,getStripe,I]],[B,I,I]]],[C,[B,addnn,getDot],0]]",egg_num,num,program,0.0,7.0,-18.07507120907739
