terms,arg_types,return_type,type,is_init,count,comp_lp
"[CB,[B,mulnn,getStripe],[C,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,10.0,-11.43128147592972
"[BC,[B,mulnn,[S,[K,mulnn,1],[B,I,I]]],[S,[K,mulnn,1],getStripe]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[BB,[addnn,0],[CB,[B,mulnn,getStripe],[B,I,I]]]",egg_num,num,program,0.0,8.0,-12.124428656489664
"[BC,[B,mulnn,[S,[K,subnn,4],[B,I,I]]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,4.0,-15.52562603815182
"[SB,[B,subnn,[B,[mulnn,4],getStripe]],[SK,[B,mulnn,getStripe],getStripe]]",egg_num,num,program,0.0,4.0,-15.302482486837608
"[BS,[K,addnn,0],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,3.0,-12.81757583704961
"[SS,[BK,mulnn,getStripe],[BK,[subnn,4],getStripe]]",egg_num,num,program,0.0,5.0,-12.124428656489664
"[SS,[KK,mulnn,1],[SC,[KB,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,3.0,-14.2038701981695
"[BB,[mulnn,1],[CB,[B,mulnn,getStripe],[B,I,I]]]",egg_num,num,program,0.0,4.0,-12.124428656489664
"[BS,[B,mulnn,[S,[K,mulnn,1],[B,I,I]]],[BK,getStripe,I]]",egg_num,num,program,0.0,3.0,-12.817575837049608
"[SC,[KB,mulnn,[B,I,I]],[B,[addnn,0],getStripe]]",egg_num,num,program,0.0,6.0,-11.43128147592972
"[BS,[B,mulnn,[B,I,I]],[KB,[subnn,4],[B,I,I]]]",egg_num,num,program,0.0,7.0,-12.81757583704961
"[CB,[B,mulnn,[B,getStripe,I]],[S,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,8.0,-12.124428656489664
"[SC,[KB,mulnn,[B,[mulnn,1],[B,I,I]]],[B,[addnn,0],getStripe]]",egg_num,num,program,0.0,4.0,-15.52562603815182
"[SC,[KB,mulnn,[C,[B,mulnn,[B,I,I]],1]],[S,[B,addnn,getStripe],getDot]]",egg_num,num,program,0.0,4.0,-15.995629667397557
"[CS,[BK,mulnn,[S,[K,addnn,0],getStripe]],[B,I,I]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SB,[B,mulnn,[S,[K,addnn,0],getStripe]],[KB,I,I]]",egg_num,num,program,0.0,3.0,-12.81757583704961
"[SS,[BK,mulnn,getStripe],[CB,[B,addnn,getDot],[B,I,I]]]",egg_num,num,program,0.0,4.0,-12.594432285735396
"[SB,[B,mulnn,[B,getStripe,I]],[KB,[mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[SC,[BK,mulnn,[C,[B,mulnn,getStripe],1]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,3.0,-15.52562603815182
"[SS,[BK,mulnn,[S,[K,addnn,0],getStripe]],[KB,I,I]]",egg_num,num,program,0.0,2.0,-13.510723017609552
"[KS,[B,mulnn,[S,[K,subnn,4],[B,I,I]]],[B,I,I]]",egg_num,num,program,0.0,4.0,-12.124428656489664
"[SB,[B,mulnn,[B,getStripe,I]],[SC,[KB,addnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,3.0,-13.287579466295345
"[SS,[KB,mulnn,[B,[mulnn,1],[B,I,I]]],[BK,[mulnn,1],getStripe]]",egg_num,num,program,0.0,5.0,-16.911920399271708
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[B,[addnn,0],getStripe]]",egg_num,num,program,0.0,4.0,-14.139331677031928
"[CS,[BB,mulnn,[CK,[B,mulnn,getStripe],1]],[B,I,I]]",egg_num,num,program,0.0,4.0,-13.510723017609552
"[SB,[B,mulnn,getStripe],[KC,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,3.0,-12.817575837049608
"[BC,[B,mulnn,[C,[B,mulnn,[B,I,I]],1]],[B,getStripe,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[CB,[B,mulnn,[B,[addnn,0],getStripe]],[B,[addnn,0],[B,I,I]]]",egg_num,num,program,0.0,2.0,-14.832478857591871
"[SC,[KB,mulnn,[C,[B,mulnn,[B,I,I]],1]],[B,getStripe,I]]",egg_num,num,program,0.0,3.0,-12.817575837049608
"[CS,[BK,mulnn,getStripe],[S,[K,mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[S,[K,addnn,0],getStripe]]",egg_num,num,program,0.0,2.0,-14.832478857591871
"[CS,[KB,mulnn,[B,I,I]],[B,[subnn,4],[B,I,I]]]",egg_num,num,program,0.0,4.0,-12.124428656489664
"[SB,[B,mulnn,[B,getStripe,I]],[SK,[K,subnn,4],getStripe]]",egg_num,num,program,0.0,6.0,-12.817575837049608
"[SC,[KB,mulnn,[B,[subnn,4],[B,I,I]]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,11.0,-15.52562603815182
"[SC,[BB,mulnn,[KB,[mulnn,1],[B,I,I]]],getStripe]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[CB,[B,mulnn,[C,[B,addnn,getStripe],0]],[B,[addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SC,[KB,mulnn,[S,[K,mulnn,1],[B,I,I]]],[B,getStripe,I]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[SS,[BB,mulnn,[SK,[K,subnn,4],getStripe]],[BK,getStripe,I]]",egg_num,num,program,0.0,3.0,-14.2038701981695
"[BC,[B,mulnn,[S,[K,mulnn,1],[B,I,I]]],[B,getStripe,I]]",egg_num,num,program,0.0,3.0,-12.124428656489664
"[SC,[BB,mulnn,[BK,getStripe,I]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,4.0,-12.124428656489664
"[SB,[B,mulnn,[S,[B,addnn,getDot],getStripe]],[KC,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,2.0,-16.6887768479575
"[SS,[KB,mulnn,[B,I,I]],[BK,getStripe,I]]",egg_num,num,program,0.0,5.0,-8.723231274827508
"[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[CS,[BK,addnn,getDot],[B,I,I]]]",egg_num,num,program,0.0,1.0,-17.381924028517446
"[CS,[BB,mulnn,[BK,getStripe,I]],[B,[addnn,0],[B,I,I]]]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[SK,[B,mulnn,[C,[B,subnn,getStripe],0]],[S,[K,subnn,4],getStripe]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[CB,[B,mulnn,[S,[B,addnn,getStripe],getDot]],[B,I,I]]",egg_num,num,program,0.0,11.0,-10.514990744055565
"[CC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],0]",egg_num,num,program,0.0,3.0,-13.510723017609552
"[KS,[B,mulnn,[B,[mulnn,1],[B,I,I]]],[S,[K,subnn,4],[B,I,I]]]",egg_num,num,program,0.0,4.0,-16.218773218711764
"[BC,[B,mulnn,[B,[mulnn,1],[B,I,I]]],[S,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,2.0,-14.609335306277664
"[SS,[KK,addnn,0],[SC,[KB,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,2.0,-14.2038701981695
"[CB,[B,mulnn,[B,[subnn,0],getStripe]],[B,[subnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-14.832478857591871
"[SC,[BB,mulnn,[CC,[KB,addnn,[B,I,I]],0]],[S,[B,subnn,getStripe],getDot]]",egg_num,num,program,0.0,1.0,-18.07507120907739
"[CS,[BK,mulnn,[B,[addnn,0],getStripe]],[C,[B,subnn,[B,I,I]],0]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[CS,[BB,mulnn,[CK,[B,addnn,getStripe],0]],[B,I,I]]",egg_num,num,program,0.0,4.0,-13.510723017609552
"[SC,[BB,mulnn,[CC,[KB,subnn,[B,I,I]],0]],[B,getStripe,I]]",egg_num,num,program,0.0,3.0,-14.897017378729444
"[SS,[BB,mulnn,[BK,[subnn,4],getStripe]],[BB,getStripe,[BK,I,I]]]",egg_num,num,program,0.0,2.0,-16.283311739849335
"[SS,[KB,mulnn,[B,I,I]],[BB,getStripe,[BK,I,I]]]",egg_num,num,program,0.0,2.0,-11.49581999706729
"[CS,[BK,mulnn,[C,[B,mulnn,getStripe],1]],[B,I,I]]",egg_num,num,program,0.0,3.0,-12.124428656489664
"[SS,[BK,mulnn,getStripe],[SK,[K,subnn,4],getStripe]]",egg_num,num,program,0.0,5.0,-12.817575837049608
"[SB,[B,addnn,getDot],[CB,[B,mulnn,getStripe],[B,I,I]]]",egg_num,num,program,0.0,6.0,-11.901285105175454
"[SC,[BK,mulnn,[B,[subnn,4],getStripe]],[B,[mulnn,1],getStripe]]",egg_num,num,program,0.0,3.0,-14.832478857591871
"[CS,[BK,mulnn,[S,[B,subnn,getDot],getStripe]],[S,[K,subnn,0],[B,I,I]]]",egg_num,num,program,0.0,2.0,-15.995629667397557
"[CB,[B,mulnn,[B,getStripe,I]],[C,[B,subnn,[B,I,I]],0]]",egg_num,num,program,0.0,7.0,-12.124428656489664
"[BC,[B,mulnn,[B,I,I]],[S,[B,addnn,getDot],getStripe]]",egg_num,num,program,0.0,4.0,-10.514990744055565
"[SB,[B,mulnn,[C,[B,mulnn,getStripe],1]],[KB,I,I]]",egg_num,num,program,0.0,6.0,-12.81757583704961
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[BK,[subnn,4],getStripe]]",egg_num,num,program,0.0,3.0,-15.52562603815182
"[SB,[B,mulnn,getStripe],[KC,[B,subnn,[B,I,I]],0]]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[BS,[B,mulnn,[B,[addnn,0],[B,I,I]]],[BK,[addnn,0],getStripe]]",egg_num,num,program,0.0,4.0,-16.218773218711764
"[SB,[B,addnn,[C,[K,mulnn,0],0]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,3.0,-17.605067579831655
"[CS,[BB,mulnn,[CS,[KK,addnn,0],[B,I,I]]],[S,[K,subnn,4],[B,I,I]]]",egg_num,num,program,0.0,1.0,-19.68450912151149
"[SK,[B,mulnn,[S,[K,subnn,4],getStripe]],[C,[B,subnn,getStripe],0]]",egg_num,num,program,0.0,4.0,-15.52562603815182
"[CB,[B,mulnn,[S,[K,addnn,0],getStripe]],[S,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[SC,[KB,mulnn,[B,I,I]],[S,[B,addnn,getDot],getStripe]]",egg_num,num,program,0.0,2.0,-11.208137924615508
"[CS,[BK,mulnn,[B,getStripe,I]],[B,[mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,3.0,-12.124428656489664
"[SC,[BB,mulnn,[SC,[KK,subnn,4],getStripe]],getStripe]",egg_num,num,program,0.0,2.0,-13.510723017609552
"[SK,[B,mulnn,[B,[addnn,0],getStripe]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,4.0,-14.139331677031928
"[BC,[B,mulnn,[B,[mulnn,1],[B,I,I]]],[B,getStripe,I]]",egg_num,num,program,0.0,11.0,-11.43128147592972
"[CB,[B,mulnn,[B,[mulnn,1],getStripe]],[B,[mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,4.0,-14.832478857591871
"[SS,[BK,mulnn,getStripe],[KC,[B,mulnn,[B,I,I]],1]]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[CB,[B,mulnn,[C,[B,subnn,getStripe],0]],[S,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,5.0,-16.218773218711764
"[SB,[B,addnn,getDot],[SC,[KB,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,2.0,-12.594432285735396
"[CS,[BK,mulnn,[S,[B,subnn,getStripe],getDot]],[B,I,I]]",egg_num,num,program,0.0,2.0,-11.208137924615508
"[BS,[B,mulnn,[B,I,I]],[CK,[B,mulnn,getStripe],1]]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[CS,[BK,mulnn,[B,[subnn,0],getStripe]],[S,[K,subnn,0],[B,I,I]]]",egg_num,num,program,0.0,3.0,-16.218773218711764
"[BB,[mulnn,1],[SC,[KB,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,2.0,-12.81757583704961
"[CS,[BK,mulnn,[S,[B,addnn,getStripe],getDot]],[B,I,I]]",egg_num,num,program,0.0,2.0,-11.208137924615508
"[SB,[B,mulnn,[C,[B,mulnn,getStripe],1]],[KB,[addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[SC,[BK,mulnn,[C,[B,subnn,getStripe],4]],[B,[subnn,0],getStripe]]",egg_num,num,program,0.0,4.0,-15.52562603815182
"[CS,[BB,mulnn,[SK,[K,subnn,4],getStripe]],[B,[subnn,4],[B,I,I]]]",egg_num,num,program,0.0,1.0,-17.605067579831655
"[CS,[BK,mulnn,[B,[mulnn,1],getStripe]],[C,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,4.0,-16.218773218711764
"[SC,[BB,mulnn,[CB,[K,mulnn,1],[B,I,I]]],getStripe]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[CS,[BB,mulnn,[BB,getStripe,[BK,I,I]]],[B,I,I]]",egg_num,num,program,0.0,7.0,-11.49581999706729
"[CS,[KB,mulnn,[B,[subnn,4],[B,I,I]]],[S,[K,mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.911920399271708
"[BS,[B,mulnn,[B,I,I]],[KS,[K,subnn,4],[B,I,I]]]",egg_num,num,program,0.0,4.0,-13.510723017609552
"[SK,[B,mulnn,[B,[subnn,4],getStripe]],[B,[mulnn,1],getStripe]]",egg_num,num,program,0.0,3.0,-14.139331677031928
"[SC,[BB,mulnn,[BC,[B,addnn,[B,I,I]],getDot]],getStripe]",egg_num,num,program,0.0,2.0,-12.594432285735396
"[SB,[B,mulnn,getStripe],[CS,[KK,mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,5.0,-13.510723017609552
"[SB,[B,mulnn,[C,[B,addnn,getStripe],0]],[BC,[K,subnn,4],getStripe]]",egg_num,num,program,0.0,3.0,-16.911920399271708
"[KS,[B,mulnn,[B,I,I]],[S,[K,subnn,4],[B,I,I]]]",egg_num,num,program,0.0,6.0,-12.124428656489664
"[SS,[BK,mulnn,getStripe],[CS,[BK,addnn,getDot],[B,I,I]]]",egg_num,num,program,0.0,2.0,-13.287579466295345
"[SS,[BB,mulnn,[BK,[subnn,4],getStripe]],[BK,getStripe,I]]",egg_num,num,program,0.0,3.0,-13.510723017609552
"[BS,[B,mulnn,[B,[mulnn,1],[B,I,I]]],[BK,getStripe,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SS,[KK,addnn,0],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,4.0,-13.510723017609552
"[SB,[B,addnn,[B,[mulnn,1],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,2.0,-15.995629667397557
"[CS,[BB,mulnn,[BK,getStripe,I]],[S,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,2.0,-13.510723017609552
"[BC,[B,mulnn,[S,[K,addnn,0],[B,I,I]]],[B,getStripe,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[CS,[BB,mulnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[C,[K,addnn,0],1]]",egg_num,num,program,0.0,2.0,-18.2982147603916
"[SC,[KB,mulnn,[S,[K,subnn,4],[B,I,I]]],[S,[K,subnn,4],getStripe]]",egg_num,num,program,0.0,4.0,-16.911920399271708
"[BB,[mulnn,1],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SS,[KB,mulnn,[S,[K,addnn,0],[B,I,I]]],[BK,[addnn,0],getStripe]]",egg_num,num,program,0.0,2.0,-17.605067579831655
"[SB,[B,mulnn,[B,getStripe,I]],[KS,[K,mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[SS,[BK,mulnn,[B,getStripe,I]],[KC,[B,addnn,[B,I,I]],0]]",egg_num,num,program,0.0,3.0,-14.2038701981695
"[BS,[B,mulnn,[B,I,I]],[CK,[B,subnn,getStripe],0]]",egg_num,num,program,0.0,2.0,-12.817575837049608
"[BC,[B,mulnn,[B,[subnn,0],[B,I,I]]],[S,[B,subnn,getDot],getStripe]]",egg_num,num,program,0.0,1.0,-14.609335306277664
"[SS,[BK,mulnn,getStripe],[CB,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[SS,[KB,mulnn,[B,I,I]],[CC,[BK,subnn,getStripe],0]]",egg_num,num,program,0.0,2.0,-14.2038701981695
"[SB,[K,mulnn,1],[CB,[B,mulnn,getStripe],[B,I,I]]]",egg_num,num,program,0.0,3.0,-12.81757583704961
"[SB,[B,mulnn,[K,getStripe,Egg(S1,O0)]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,1.0,-15.813308110603598
"[SB,[B,addnn,getDot],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,3.0,-11.901285105175454
"[SC,[KB,mulnn,[B,I,I]],[B,[mulnn,1],getStripe]]",egg_num,num,program,0.0,4.0,-11.43128147592972
"[SC,[KB,mulnn,[S,[K,mulnn,1],[B,I,I]]],getStripe]",egg_num,num,program,0.0,3.0,-12.124428656489664
"[SC,[BK,mulnn,[S,[K,subnn,4],getStripe]],[B,getStripe,I]]",egg_num,num,program,0.0,4.0,-12.124428656489664
"[CS,[BK,mulnn,getStripe],[S,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[SC,[KB,mulnn,[B,[mulnn,1],[B,I,I]]],[C,[B,addnn,getStripe],0]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[BS,[B,mulnn,[K,[mulnn,1],1]],[CB,[B,mulnn,getStripe],[B,I,I]]]",egg_num,num,program,0.0,1.0,-16.91192039927171
"[BS,[B,mulnn,[B,[subnn,0],[B,I,I]]],[SC,[KK,subnn,0],getStripe]]",egg_num,num,program,0.0,2.0,-17.605067579831655
"[SS,[BK,mulnn,[B,[subnn,4],getStripe]],[BK,getStripe,I]]",egg_num,num,program,0.0,1.0,-12.124428656489664
"[CS,[BB,addnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[C,[B,mulnn,[B,I,I]],0]]",egg_num,num,program,0.0,2.0,-18.768218389637337
"[SB,[B,mulnn,getStripe],[KB,[mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[BC,[B,mulnn,[C,[B,addnn,[B,I,I]],0]],[C,[B,mulnn,getStripe],1]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[SB,[B,mulnn,getStripe],[SK,[K,subnn,4],getStripe]]",egg_num,num,program,0.0,2.0,-12.124428656489664
"[BS,[K,addnn,0],[SS,[BB,mulnn,[BK,[subnn,4],getStripe]],[BB,getStripe,[BK,I,I]]]]",egg_num,num,program,0.0,1.0,-22.45709784375127
"[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,getDot,I]]",egg_num,num,program,0.0,2.0,-13.980726646855288
"[BS,[B,mulnn,[B,[addnn,0],[B,I,I]]],[BB,getStripe,[BK,I,I]]]",egg_num,num,program,0.0,1.0,-14.897017378729444
"[SB,[B,mulnn,[S,[K,subnn,4],getStripe]],[CC,[BK,subnn,getStripe],0]]",egg_num,num,program,0.0,2.0,-17.605067579831655
"[SC,[BB,mulnn,[SC,[BK,subnn,getStripe],getDot]],[B,[subnn,4],getStripe]]",egg_num,num,program,0.0,2.0,-16.6887768479575
"[SB,[B,mulnn,getStripe],[KS,[K,addnn,0],[B,I,I]]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[SK,[B,mulnn,[B,[addnn,0],getStripe]],[S,[K,subnn,4],getStripe]]",egg_num,num,program,0.0,2.0,-14.832478857591871
"[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,2.0,-12.594432285735396
"[CS,[BK,mulnn,[C,[B,subnn,getStripe],0]],[B,[mulnn,1],[B,I,I]]]",egg_num,num,program,0.0,2.0,-16.218773218711764
"[SK,[B,mulnn,[S,[K,subnn,4],getStripe]],[C,[B,addnn,getStripe],0]]",egg_num,num,program,0.0,1.0,-15.52562603815182
"[SC,[KB,mulnn,[C,[B,addnn,[B,I,I]],0]],[B,getStripe,I]]",egg_num,num,program,0.0,1.0,-12.817575837049608
"[CS,[BB,mulnn,[KB,[subnn,4],[B,I,I]]],[B,I,I]]",egg_num,num,program,0.0,1.0,-13.510723017609552
"[SC,[KB,mulnn,[S,[K,mulnn,1],[B,I,I]]],[B,[mulnn,1],getStripe]]",egg_num,num,program,0.0,1.0,-16.218773218711764
"[SS,[BK,mulnn,[B,[subnn,1],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]",egg_num,num,program,0.0,1.0,-16.6887768479575
