terms,arg_types,return_type,type,is_init,count,comp_lp
"[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],[S,[K,addnn,0],getDot]]",egg_num,num,program,0.0,61.0,-17.381924028517446
"[SS,[BK,mulnn,[B,[addnn,0],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,11.0,-16.6887768479575
"[SC,[BB,mulnn,[CS,[BK,subnn,getDot],[B,I,I]]],[B,[subnn,0],getStripe]]",egg_num,num,program,0.0,15.0,-17.381924028517446
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,18.0,-15.995629667397557
"[SS,[KB,mulnn,[K,[mulnn,1],1]],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,6.0,-23.55571013241938
"[BB,[mulnn,1],[SC,[BB,subnn,[SC,[BB,mulnn,[KB,[addnn,0],[B,I,I]]],getStripe]],getDot]]",egg_num,num,program,0.0,9.0,-24.248857312979325
"[SS,[BK,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,71.0,-13.287579466295345
"[BS,[B,addnn,[C,[K,mulnn,1],0]],[BB,[addnn,0],[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,8.0,-29.03634905576137
"[SS,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[BB,getDot,[BK,I,I]]]",egg_num,num,program,0.0,5.0,-16.75331536909507
"[BB,[mulnn,1],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],[S,[B,mulnn,getDot],getStripe]]]",egg_num,num,program,0.0,7.0,-21.94627221998528
"[SC,[BB,addnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[S,[K,subnn,0],getDot]]",egg_num,num,program,0.0,3.0,-18.075071209077382
"[BB,[mulnn,1],[SC,[BB,subnn,[CS,[BK,mulnn,getStripe],[B,I,I]]],[B,[addnn,0],getDot]]]",egg_num,num,program,0.0,17.0,-22.862562951859434
"[BB,[addnn,0],[SC,[BB,subnn,[CB,[B,mulnn,getStripe],[B,I,I]]],getDot]]",egg_num,num,program,0.0,27.0,-18.07507120907739
"[SC,[BB,addnn,[SK,[B,mulnn,[C,[B,subnn,getStripe],0]],[S,[K,subnn,4],getStripe]]],[B,[subnn,0],getDot]]",egg_num,num,program,0.0,10.0,-25.57061315296165
"[BB,[mulnn,1],[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,4.0,-18.07507120907739
"[BS,[B,mulnn,[C,[K,subnn,3],2]],[SC,[BB,subnn,[SC,[KB,mulnn,[B,I,I]],getStripe]],[B,getDot,I]]]",egg_num,num,program,0.0,6.0,-24.942004493539272
