terms,arg_types,return_type,type,is_init,count,comp_lp
"[SB,[B,addnn,[B,[addnn,0],getStripe]],[SC,[BB,subnn,[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]],getStripe]]",egg_num,num,program,0.0,2.0,-28.590061953132956
"[SB,[K,mulnn,1],[BB,[addnn,0],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,10.0,-24.248857312979325
"[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,5.0,-16.6887768479575
"[SC,[BB,mulnn,[BB,[mulnn,1],[BS,[B,subnn,[B,I,I]],[BK,getDot,I]]]],getStripe]",egg_num,num,program,0.0,6.0,-19.46136557019728
"[SB,[B,mulnn,[B,[addnn,0],getStripe]],[BC,[B,subnn,[B,[addnn,0],[B,I,I]]],getDot]]",egg_num,num,program,0.0,12.0,-20.089974229619653
"[SS,[BK,mulnn,getStripe],[SB,[K,subnn,4],[SK,[B,addnn,getDot],getStripe]]]",egg_num,num,program,0.0,6.0,-18.075071209077397
"[SS,[KB,mulnn,[K,getStripe,Egg(S1,O3)]],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],getStripe]]",egg_num,num,program,0.0,8.0,-22.45709784375127
"[BS,[K,mulnn,1],[SB,[B,mulnn,[B,[subnn,0],getStripe]],[CS,[BK,subnn,getDot],[B,I,I]]]]",egg_num,num,program,0.0,2.0,-22.862562951859434
"[SS,[BB,mulnn,[BB,getStripe,[BK,I,I]]],[SC,[KB,subnn,[S,[K,mulnn,1],[B,I,I]]],getDot]]",egg_num,num,program,0.0,8.0,-22.233954292437065
"[SB,[B,mulnn,getStripe],[BS,[B,subnn,[B,I,I]],[BK,getDot,I]]]",egg_num,num,program,0.0,31.0,-13.287579466295345
"[BB,[addnn,0],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,53.0,-17.381924028517446
"[SS,[BB,addnn,[SS,[BB,subnn,[SS,[KK,addnn,0],[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],getDot]]]],[KK,[mulnn,2],0]]],[KK,[addnn,0],0]]",egg_num,num,program,0.0,5.0,-44.15650998580502
"[BS,[K,mulnn,1],[BB,[mulnn,1],[SS,[BK,mulnn,getStripe],[SK,[K,subnn,4],[S,[B,addnn,getStripe],getDot]]]]]",egg_num,num,program,0.0,4.0,-28.343201875201427
"[CC,[BB,mulnn,[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]],1]",egg_num,num,program,0.0,13.0,-18.768218389637337
"[SB,[B,mulnn,[B,[mulnn,1],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,4.0,-15.995629667397557
"[BS,[B,mulnn,[K,[mulnn,1],1]],[SB,[B,addnn,[B,[addnn,0],getStripe]],[SC,[BB,subnn,[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]],getStripe]]]",egg_num,num,program,0.0,9.0,-38.85819261925699
"[SS,[BK,addnn,[K,[mulnn,0],2]],[SB,[B,mulnn,getStripe],[SC,[KB,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,3.0,-23.55571013241938
"[CS,[BB,subnn,[SS,[BK,mulnn,[K,getDot,Egg(S1,O1)]],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[B,getDot,I]]],getStripe]]],[K,getDot,Egg(S2,O0)]]",egg_num,num,program,0.0,4.0,-33.01291058232709
"[SS,[BB,mulnn,[SS,[KK,addnn,0],[SC,[BB,mulnn,[BC,[B,subnn,[B,I,I]],[S,[B,mulnn,getDot],getStripe]]],getStripe]]],[KK,[subnn,3],2]]",egg_num,num,program,0.0,1.0,-35.68013878890905
"[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,74.0,-12.5944322857354
"[SS,[KK,mulnn,1],[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,2.0,-19.46136557019728
"[SB,[B,mulnn,[C,[B,subnn,getStripe],0]],[BC,[B,subnn,[B,I,I]],[B,[mulnn,1],getDot]]]",egg_num,num,program,0.0,5.0,-20.7831214101796
"[SB,[B,mulnn,getStripe],[SK,[B,subnn,[B,[subnn,4],getDot]],[B,getStripe,I]]]",egg_num,num,program,0.0,19.0,-15.995629667397552
"[SS,[BK,mulnn,getStripe],[SK,[B,subnn,[S,[K,subnn,4],getDot]],getStripe]]",egg_num,num,program,0.0,10.0,-16.6887768479575
"[BB,[addnn,0],[SS,[BK,addnn,[B,[subnn,0],getDot]],[BC,[B,mulnn,[B,I,I]],getStripe]]]",egg_num,num,program,0.0,2.0,-22.16941577129949
"[SC,[BB,mulnn,[SK,[B,subnn,[S,[K,subnn,4],getStripe]],getDot]],[C,[B,subnn,getStripe],0]]",egg_num,num,program,0.0,3.0,-21.476268590739544
"[SS,[BB,mulnn,[BC,[B,subnn,[B,I,I]],getDot]],[BB,getStripe,[BK,I,I]]]",egg_num,num,program,0.0,5.0,-16.75331536909507
"[SC,[BB,mulnn,[SK,[B,subnn,[S,[K,subnn,4],getDot]],getStripe]],[S,[K,mulnn,1],getStripe]]",egg_num,num,program,0.0,8.0,-21.476268590739544
"[SS,[BK,mulnn,getStripe],[SK,[B,subnn,[S,[K,subnn,4],getStripe]],getDot]]",egg_num,num,program,0.0,5.0,-16.6887768479575
"[BB,[addnn,0],[BB,[addnn,0],[SB,[B,mulnn,[B,[addnn,0],getStripe]],[BC,[B,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,3.0,-26.95690751408154
"[SS,[BK,mulnn,[B,getStripe,I]],[SC,[KB,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,7.0,-13.980726646855288
"[SS,[BK,mulnn,[B,getStripe,I]],[SC,[KB,subnn,[C,[B,subnn,[B,I,I]],0]],getDot]]",egg_num,num,program,0.0,2.0,-18.768218389637337
"[BS,[B,mulnn,[B,[subnn,4],[B,I,I]]],[SC,[KB,subnn,[B,I,I]],getDot]]",egg_num,num,program,0.0,15.0,-17.381924028517446
"[SB,[B,mulnn,[B,getStripe,I]],[SC,[KK,subnn,4],[S,[B,addnn,getStripe],getDot]]]",egg_num,num,program,0.0,12.0,-17.381924028517446
"[SC,[BB,mulnn,[SB,[B,mulnn,getStripe],[BC,[B,subnn,[C,[B,subnn,[B,I,I]],0]],getDot]]],[K,getStripe,Egg(S1,O2)]]",egg_num,num,program,0.0,1.0,-26.55144240597337
"[BB,[addnn,0],[SS,[BK,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,13.0,-18.07507120907739
"[BB,[mulnn,1],[SB,[B,mulnn,[B,getStripe,I]],[BB,[addnn,0],[BC,[B,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,5.0,-23.555710132419385
"[CC,[BB,subnn,[SB,[B,mulnn,[B,getStripe,I]],[BC,[B,subnn,[B,I,I]],[B,getDot,I]]]],0]",egg_num,num,program,0.0,2.0,-20.154512750757227
"[SC,[BB,mulnn,[SC,[KB,subnn,[B,I,I]],getDot]],[B,getStripe,I]]",egg_num,num,program,0.0,13.0,-13.980726646855288
"[SS,[BK,mulnn,[K,getStripe,Egg(S1,O2)]],[SC,[BB,subnn,[BC,[B,mulnn,[B,I,I]],getStripe]],getDot]]",egg_num,num,program,0.0,3.0,-22.45709784375127
"[BB,[mulnn,1],[SB,[B,mulnn,getStripe],[SS,[KK,addnn,0],[SC,[KB,subnn,[B,I,I]],getDot]]]]",egg_num,num,program,0.0,17.0,-24.942004493539272
"[SB,[B,mulnn,[B,[mulnn,1],getStripe]],[SC,[KB,subnn,[B,I,I]],[B,[mulnn,1],getDot]]]",egg_num,num,program,0.0,11.0,-20.783121410179604
"[SS,[BB,mulnn,[BS,[B,subnn,[B,I,I]],[BK,getDot,I]]],[BK,getStripe,I]]",egg_num,num,program,0.0,9.0,-15.36702100797518
"[SB,[K,mulnn,1],[SB,[B,mulnn,getStripe],[BC,[B,subnn,[B,I,I]],getDot]]]",egg_num,num,program,0.0,13.0,-18.07507120907739
"[SB,[B,mulnn,[B,getStripe,I]],[SK,[K,subnn,4],[S,[B,addnn,getStripe],getDot]]]",egg_num,num,program,0.0,9.0,-16.6887768479575
"[SC,[BB,mulnn,[BC,[B,subnn,[B,[mulnn,1],[B,I,I]]],[S,[B,mulnn,getStripe],getDot]]],[B,[addnn,0],getStripe]]",egg_num,num,program,0.0,2.0,-24.65432242108749
"[SS,[BK,mulnn,getStripe],[SK,[K,subnn,4],[S,[B,addnn,getStripe],getDot]]]",egg_num,num,program,0.0,3.0,-16.6887768479575
"[SB,[B,mulnn,[B,[subnn,0],getStripe]],[CS,[BK,subnn,getDot],[B,I,I]]]",egg_num,num,program,0.0,10.0,-16.6887768479575
