,terms,log_prob
190,"[CC,[CC,[BB,ifElse,[KS,[B,eqSize,getSize],getSize]],obj],obj]",-8.514990744055563
191,"[CC,[CC,[BB,ifElse,[KK,[eqSize,int],int]],obj],obj]",-4.317766166719343
192,"[CC,[CS,[BB,ifElse,eqObject],PM(""obj_obj"")],obj]",-3.5451774444795623
193,"[CC,[BB,[ifElse,bool],PM(""obj_obj_obj"")],obj]",-2.5451774444795623
194,"[CC,[BK,[ifElse,bool],PM(""obj_obj"")],obj]",-2.5451774444795623
195,"[CC,[SC,[BB,ifElse,eqObject],PM(""obj_obj"")],obj]",-3.5451774444795623
196,"[CC,[SS,[BB,ifElse,eqObject],PM(""obj_obj_obj"")],obj]",-3.5451774444795623
197,"[CC,[KB,[ifElse,bool],PM(""obj_obj"")],obj]",-2.5451774444795623
198,"[CC,[KK,[ifElse,bool],obj],obj]",-2.5451774444795623
199,"[CB,[B,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-1.1588830833596717
200,"[CB,[K,[ifElse,bool],obj],PM(""obj_obj"")]",-1.1588830833596717
201,"[CS,[CC,[BB,ifElse,eqObject],obj],PM(""obj_obj"")]",-3.5451774444795623
202,"[CS,[CS,[BB,ifElse,eqObject],PM(""obj_obj"")],PM(""obj_obj"")]",-3.5451774444795623
203,"[CS,[BB,[ifElse,bool],PM(""obj_obj_obj"")],PM(""obj_obj"")]",-2.5451774444795623
204,"[CS,[BK,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-2.5451774444795623
205,"[CS,[SC,[BB,ifElse,eqObject],PM(""obj_obj"")],PM(""obj_obj"")]",-3.5451774444795623
206,"[CS,[SS,[BB,ifElse,eqObject],PM(""obj_obj_obj"")],PM(""obj_obj"")]",-3.5451774444795623
207,"[CS,[KB,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-2.5451774444795623
208,"[CS,[KK,[ifElse,bool],obj],PM(""obj_obj"")]",-2.5451774444795623
209,"[CK,[B,[ifElse,bool],PM(""obj_obj"")],obj]",-1.1588830833596717
210,"[CK,[K,[ifElse,bool],obj],obj]",-1.1588830833596717
211,"[BC,[B,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj"")]",-1.1588830833596717
212,"[BC,[K,[ifElse,bool],obj],PM(""obj_obj"")]",-1.1588830833596717
213,"[BB,[[ifElse,bool],obj],PM(""obj_obj_obj"")]",0.22741127776021886
214,"[BS,[B,[ifElse,bool],PM(""obj_obj"")],PM(""obj_obj_obj"")]",-1.1588830833596717
