,pair_index,agent,recipient,result,ground_truth,model_alt,model_heur,random_choice,IG,weight
819,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
820,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
821,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
822,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
823,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
824,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
825,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
826,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
827,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
828,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
829,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
830,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
831,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
832,48,"Stone(S2,O2,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
833,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L0)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
834,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L1)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
835,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L2)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
836,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
837,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L4)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
838,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
839,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
840,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
841,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
842,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
843,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
844,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
845,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
846,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
847,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
848,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
849,49,"Stone(S2,O2,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
850,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L0)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
851,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L1)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
852,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
853,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
854,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L4)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
855,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
856,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L6)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
857,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
858,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
859,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
860,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
861,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
862,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
863,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
864,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
865,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
866,50,"Stone(S2,O2,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
867,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L0)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
868,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L1)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
869,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
870,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
871,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
872,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
873,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L6)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
874,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
875,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L8)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
876,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
877,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
878,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
879,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
880,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
881,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
882,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
883,51,"Stone(S2,O2,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
884,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L0)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
885,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
886,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L2)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
887,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
888,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
889,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
890,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
891,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
892,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
893,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
894,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
895,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
896,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
897,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
898,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
899,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
900,52,"Stone(S2,O3,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
901,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L0)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
902,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L1)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
903,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
904,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
905,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L4)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
906,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
907,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
908,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
909,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
910,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
911,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
912,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
913,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
914,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
915,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
916,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
917,53,"Stone(S2,O3,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
918,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L0)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
919,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
920,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
921,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L3)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
922,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
923,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
924,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L6)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
925,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
926,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
927,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
928,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
929,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
930,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
931,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
932,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
933,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
934,54,"Stone(S2,O3,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
935,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L0)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
936,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
937,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
938,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
939,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
940,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L5)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
941,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
942,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
943,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L8)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
944,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
945,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
946,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
947,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
948,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
949,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
950,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
951,55,"Stone(S2,O3,L1)","Stone(S0,O0,L4)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
952,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L0)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
953,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
954,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L2)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
955,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
956,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
957,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
958,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
959,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
960,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
961,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
962,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
963,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
964,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
965,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
966,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
967,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
968,56,"Stone(S2,O4,L1)","Stone(S0,O0,L1)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
969,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L0)",1,0,1,0.058823529411764705,0.2794729335710649,0.732620320855615
970,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
971,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L2)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
972,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
973,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L4)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
974,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
975,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L6)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
976,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L7)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
977,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L8)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
978,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L9)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
979,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L10)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
980,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L11)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
981,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L12)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
982,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L13)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
983,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L14)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
984,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L15)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
985,57,"Stone(S2,O4,L1)","Stone(S0,O0,L2)","Stone(S0,O0,L16)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
986,58,"Stone(S2,O4,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L0)",0,0,1,0.058823529411764705,1.1457578449909729,0.27807486631016043
987,58,"Stone(S2,O4,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L1)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
988,58,"Stone(S2,O4,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L2)",1,0,0,0.058823529411764705,0.6633114225453152,0.45989304812834225
989,58,"Stone(S2,O4,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L3)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
990,58,"Stone(S2,O4,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L4)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
991,58,"Stone(S2,O4,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L5)",0,0,0,0.058823529411764705,2.3978952727983707,0.0053475935828877
992,58,"Stone(S2,O4,L1)","Stone(S0,O0,L3)","Stone(S0,O0,L6)",0,1,0,0.058823529411764705,1.5286971137597947,0.18716577540106952
