condition,phase,trial,prediction,n,raw_ag,fitted_ag,raw_agr,fitted_agr,raw_rr,fitted_rr,raw_sim,fitted_sim,raw_gp,fitted_gp,raw_mm,fitted_mm,raw_lm,fitted_lm,rand
decon,A,3,5,1,0,0.036858303639486646,0,0.031877640580112956,0.12363822203580586,0.08794099174174425,0,0.03793883012776904,9.826648720376236e-4,0.03529591710300789,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,6,2,2e-4,0.036932985407112394,2e-4,0.031969256602140575,9.759853139225832e-4,0.03283600069013689,0,0.03793883012776904,1.892543614999283e-5,0.034903902080503334,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,7,0,0,0.036858303639486646,0,0.031877640580112956,1.4625192712908096e-15,0.032397547394098725,0,0.03793883012776904,1.3530113319200472e-7,0.03489625891999005,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,8,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,3.5906414705398434e-10,0.034896204030342215,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,9,0,1e-4,0.03689564452329952,1e-4,0.031923448591126766,0,0.032397547394098065,0,0.03793883012776904,3.537184575492444e-13,0.034896203884431536,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,10,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,1.293476295094401e-16,0.03489620388428771,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,11,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,1.7557969771563864e-20,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,12,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,8.847186684929252e-25,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,13,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,1.6548215099007782e-29,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,14,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,1.148979274187079e-34,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,15,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,2.9613402098431424e-40,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,3,16,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,2.833214683898931e-46,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,0,31,2e-4,0.036932985407112394,2e-4,0.031969256602140575,0.3308641228826859,0.18103550654110942,0.5461538690964763,0.23184523854856998,0.38952779702559337,0.19334229670863806,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,1,4,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,0.5405916278319434,0.2547897054458693,0.916108988887054,0.18901518675207288,0.6699999999999999,0.12773028264145314,0.058823529411764705
decon,A,4,2,27,0.0587,0.05877740243764293,0.0587,0.058766943045218234,0,0.032397547394098065,0.4538461309035237,0.19907230953489452,0.0690673352826048,0.06299034633286651,0,0.049890294046485824,0.33000000000000007,0.0893971706426467,0.058823529411764705
decon,A,4,3,38,0.941,0.3882360203186188,0.941,0.4629310242200459,0.6691358072443678,0.33300125115757884,0,0.03793883012776904,8.123601482272241e-4,0.035226643181394755,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,4,7,0,0.036858303639486646,0,0.031877640580112956,6.987294630025564e-8,0.03239757878393885,0,0.03793883012776904,8.796239469369531e-7,0.0348965616841125,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,5,5,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,8.768352534642466e-11,0.034896203919954204,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,6,4,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,8.046582811526295e-16,0.034896203884287984,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,7,1,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,6.797942586413543e-22,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,8,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,5.287081728731075e-29,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,9,0,1e-4,0.03689564452329952,1e-4,0.031923448591126766,0,0.032397547394098065,0,0.03793883012776904,3.785533377815892e-37,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,10,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,2.4952304415738096e-46,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,11,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,1.5141425528596078e-56,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,12,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,8.458539738794535e-68,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
decon,A,4,13,0,0,0.036858303639486646,0,0.031877640580112956,0,0.032397547394098065,0,0.03793883012776904,4.3500730247216256e-80,0.03489620388428766,0,0.049890294046485824,0,0.05219150311439334,0.058823529411764705
