exp_id,ix,condition,phase,trial,stripe,dot,segment,prediction,is_groundTruth
3,429,flip,A,3,2,1,3,2,0
3,429,flip,A,4,2,3,3,0,0
3,429,flip,A,5,3,2,3,1,0
3,429,flip,A,6,3,4,2,0,0
3,429,flip,A,7,4,0,3,3,0
3,429,flip,A,8,4,4,4,0,0
3,429,flip,B,1,0,0,3,3,0
3,429,flip,B,2,0,2,1,1,0
3,429,flip,B,3,2,1,3,5,1
3,429,flip,B,4,2,3,3,5,0
3,429,flip,B,5,3,2,3,5,0
3,429,flip,B,6,3,4,2,4,0
3,429,flip,B,7,4,0,3,5,0
3,429,flip,B,8,4,4,4,6,0
3,430,flip,A,1,0,0,3,3,0
3,430,flip,A,2,0,2,1,1,0
3,430,flip,A,3,2,1,3,2,0
3,430,flip,A,4,2,3,3,0,0
3,430,flip,A,5,3,2,3,2,0
3,430,flip,A,6,3,4,2,2,1
3,430,flip,A,7,4,0,3,0,0
3,430,flip,A,8,4,4,4,0,0
3,430,flip,B,1,0,0,3,3,0
3,430,flip,B,2,0,2,1,1,0
3,430,flip,B,3,2,1,3,5,1
3,430,flip,B,4,2,3,3,3,1
3,430,flip,B,5,3,2,3,7,1
3,430,flip,B,6,3,4,2,2,1
3,430,flip,B,7,4,0,3,12,1
3,430,flip,B,8,4,4,4,12,1
3,431,flip,A,1,0,0,3,3,0
3,431,flip,A,2,0,2,1,1,0
3,431,flip,A,3,2,1,3,2,0
3,431,flip,A,4,2,3,3,0,0
3,431,flip,A,5,3,2,3,2,0
3,431,flip,A,6,3,4,2,0,0
3,431,flip,A,7,4,0,3,3,0
3,431,flip,A,8,4,4,4,0,0
3,431,flip,B,1,0,0,3,3,0
3,431,flip,B,2,0,2,1,0,1
3,431,flip,B,3,2,1,3,4,0
3,431,flip,B,4,2,3,3,2,0
3,431,flip,B,5,3,2,3,4,0
3,431,flip,B,6,3,4,2,3,0
3,431,flip,B,7,4,0,3,7,0
3,431,flip,B,8,4,4,4,4,0
3,432,flip,A,1,0,0,3,3,0
3,432,flip,A,2,0,2,1,3,0
3,432,flip,A,3,2,1,3,2,0
3,432,flip,A,4,2,3,3,0,0
3,432,flip,A,5,3,2,3,1,0
3,432,flip,A,6,3,4,2,0,0
3,432,flip,A,7,4,0,3,3,0
3,432,flip,A,8,4,4,4,0,0
3,432,flip,B,1,0,0,3,3,0
3,432,flip,B,2,0,2,1,0,1
3,432,flip,B,3,2,1,3,2,0
3,432,flip,B,4,2,3,3,0,0
3,432,flip,B,5,3,2,3,1,0
3,432,flip,B,6,3,4,2,0,0
3,432,flip,B,7,4,0,3,5,0
3,432,flip,B,8,4,4,4,0,0
3,433,flip,A,1,0,0,3,3,0
3,433,flip,A,2,0,2,1,15,0
3,433,flip,A,3,2,1,3,2,0
3,433,flip,A,4,2,3,3,0,0
3,433,flip,A,5,3,2,3,3,0
3,433,flip,A,6,3,4,2,6,0
3,433,flip,A,7,4,0,3,7,0
3,433,flip,A,8,4,4,4,0,0
3,433,flip,B,1,0,0,3,3,0
3,433,flip,B,2,0,2,1,0,1
3,433,flip,B,3,2,1,3,4,0
3,433,flip,B,4,2,3,3,2,0
3,433,flip,B,5,3,2,3,4,0
3,433,flip,B,6,3,4,2,0,0
3,433,flip,B,7,4,0,3,7,0
3,433,flip,B,8,4,4,4,4,0
3,434,flip,A,1,0,0,3,3,0
3,434,flip,A,2,0,2,1,1,0
3,434,flip,A,3,2,1,3,2,0
3,434,flip,A,4,2,3,3,1,0
3,434,flip,A,5,3,2,3,1,0
3,434,flip,A,6,3,4,2,0,0
3,434,flip,A,7,4,0,3,3,0
3,434,flip,A,8,4,4,4,0,0
3,434,flip,B,1,0,0,3,3,0
3,434,flip,B,2,0,2,1,0,1
3,434,flip,B,3,2,1,3,4,0
3,434,flip,B,4,2,3,3,2,0
3,434,flip,B,5,3,2,3,3,0
3,434,flip,B,6,3,4,2,0,0
3,434,flip,B,7,4,0,3,5,0
3,434,flip,B,8,4,4,4,2,0
3,437,flip,A,1,0,0,3,3,0
3,437,flip,A,2,0,2,1,0,1
3,437,flip,A,3,2,1,3,2,0
3,437,flip,A,4,2,3,3,0,0
3,437,flip,A,5,3,2,3,1,0
3,437,flip,A,6,3,4,2,0,0
3,437,flip,A,7,4,0,3,3,0
3,437,flip,A,8,4,4,4,0,0
3,437,flip,B,1,0,0,3,0,1
3,437,flip,B,2,0,2,1,0,1
3,437,flip,B,3,2,1,3,5,1
3,437,flip,B,4,2,3,3,3,1
3,437,flip,B,5,3,2,3,7,1
3,437,flip,B,6,3,4,2,12,0
3,437,flip,B,7,4,0,3,12,1
3,437,flip,B,8,4,4,4,12,1
3,438,flip,A,1,0,0,3,3,0
3,438,flip,A,2,0,2,1,1,0
3,438,flip,A,3,2,1,3,2,0
3,438,flip,A,4,2,3,3,0,0
3,438,flip,A,5,3,2,3,1,0
3,438,flip,A,6,3,4,2,0,0
3,438,flip,A,7,4,0,3,3,0
3,438,flip,A,8,4,4,4,0,0
3,438,flip,B,1,0,0,3,3,0
3,438,flip,B,2,0,2,1,0,1
3,438,flip,B,3,2,1,3,5,1
3,438,flip,B,4,2,3,3,3,1
3,438,flip,B,5,3,2,3,7,1
3,438,flip,B,6,3,4,2,2,1
3,438,flip,B,7,4,0,3,12,1
3,438,flip,B,8,4,4,4,8,0
3,440,flip,A,1,0,0,3,3,0
3,440,flip,A,2,0,2,1,0,1
3,440,flip,A,3,2,1,3,2,0
3,440,flip,A,4,2,3,3,0,0
3,440,flip,A,5,3,2,3,1,0
3,440,flip,A,6,3,4,2,0,0
3,440,flip,A,7,4,0,3,3,0
3,440,flip,A,8,4,4,4,0,0
3,440,flip,B,1,0,0,3,3,0
3,440,flip,B,2,0,2,1,0,1
3,440,flip,B,3,2,1,3,2,0
3,440,flip,B,4,2,3,3,0,0
3,440,flip,B,5,3,2,3,1,0
3,440,flip,B,6,3,4,2,0,0
3,440,flip,B,7,4,0,3,3,0
3,440,flip,B,8,4,4,4,0,0
3,442,flip,A,1,0,0,3,3,0
3,442,flip,A,2,0,2,1,3,0
3,442,flip,A,3,2,1,3,2,0
3,442,flip,A,4,2,3,3,0,0
3,442,flip,A,5,3,2,3,1,0
3,442,flip,A,6,3,4,2,0,0
3,442,flip,A,7,4,0,3,7,0
3,442,flip,A,8,4,4,4,0,0
3,442,flip,B,1,0,0,3,0,1
3,442,flip,B,2,0,2,1,1,0
3,442,flip,B,3,2,1,3,5,1
3,442,flip,B,4,2,3,3,3,1
3,442,flip,B,5,3,2,3,7,1
3,442,flip,B,6,3,4,2,2,1
3,442,flip,B,7,4,0,3,12,1
3,442,flip,B,8,4,4,4,12,1
3,443,flip,A,1,0,0,3,3,0
3,443,flip,A,2,0,2,1,1,0
3,443,flip,A,3,2,1,3,2,0
3,443,flip,A,4,2,3,3,0,0
3,443,flip,A,5,3,2,3,1,0
3,443,flip,A,6,3,4,2,0,0
3,443,flip,A,7,4,0,3,3,0
3,443,flip,A,8,4,4,4,0,0
3,443,flip,B,1,0,0,3,0,1
3,443,flip,B,2,0,2,1,0,1
3,443,flip,B,3,2,1,3,5,1
3,443,flip,B,4,2,3,3,6,0
3,443,flip,B,5,3,2,3,7,1
3,443,flip,B,6,3,4,2,4,0
3,443,flip,B,7,4,0,3,12,1
3,443,flip,B,8,4,4,4,12,1
3,444,flip,A,1,0,0,3,3,0
3,444,flip,A,2,0,2,1,0,1
3,444,flip,A,3,2,1,3,2,0
3,444,flip,A,4,2,3,3,0,0
3,444,flip,A,5,3,2,3,1,0
3,444,flip,A,6,3,4,2,0,0
3,444,flip,A,7,4,0,3,3,0
3,444,flip,A,8,4,4,4,0,0
3,444,flip,B,1,0,0,3,3,0
3,444,flip,B,2,0,2,1,0,1
3,444,flip,B,3,2,1,3,5,1
3,444,flip,B,4,2,3,3,3,1
3,444,flip,B,5,3,2,3,7,1
3,444,flip,B,6,3,4,2,2,1
3,444,flip,B,7,4,0,3,12,1
3,444,flip,B,8,4,4,4,12,1
3,447,flip,A,1,0,0,3,3,0
3,447,flip,A,2,0,2,1,0,1
3,447,flip,A,3,2,1,3,5,1
3,447,flip,A,4,2,3,3,3,1
3,447,flip,A,5,3,2,3,7,1
3,447,flip,A,6,3,4,2,5,0
3,447,flip,A,7,4,0,3,12,1
3,447,flip,A,8,4,4,4,8,0
3,447,flip,B,1,0,0,3,3,0
3,447,flip,B,2,0,2,1,0,1
3,447,flip,B,3,2,1,3,5,1
3,447,flip,B,4,2,3,3,3,1
3,447,flip,B,5,3,2,3,7,1
3,447,flip,B,6,3,4,2,5,0
3,447,flip,B,7,4,0,3,12,1
3,447,flip,B,8,4,4,4,8,0
3,448,flip,A,1,0,0,3,3,0
3,448,flip,A,2,0,2,1,0,1
3,448,flip,A,3,2,1,3,4,0
3,448,flip,A,4,2,3,3,2,0
3,448,flip,A,5,3,2,3,4,0
3,448,flip,A,6,3,4,2,1,0
3,448,flip,A,7,4,0,3,6,0
3,448,flip,A,8,4,4,4,4,0
3,448,flip,B,1,0,0,3,3,0
3,448,flip,B,2,0,2,1,0,1
3,448,flip,B,3,2,1,3,6,0
3,448,flip,B,4,2,3,3,4,0
3,448,flip,B,5,3,2,3,7,1
3,448,flip,B,6,3,4,2,3,0
3,448,flip,B,7,4,0,3,12,1
3,448,flip,B,8,4,4,4,13,0
3,450,flip,A,1,0,0,3,3,0
3,450,flip,A,2,0,2,1,0,1
3,450,flip,A,3,2,1,3,2,0
3,450,flip,A,4,2,3,3,0,0
3,450,flip,A,5,3,2,3,1,0
3,450,flip,A,6,3,4,2,0,0
3,450,flip,A,7,4,0,3,3,0
3,450,flip,A,8,4,4,4,0,0
3,450,flip,B,1,0,0,3,3,0
3,450,flip,B,2,0,2,1,0,1
3,450,flip,B,3,2,1,3,4,0
3,450,flip,B,4,2,3,3,2,0
3,450,flip,B,5,3,2,3,3,0
3,450,flip,B,6,3,4,2,0,0
3,450,flip,B,7,4,0,3,5,0
3,450,flip,B,8,4,4,4,2,0
3,451,flip,A,1,0,0,3,3,0
3,451,flip,A,2,0,2,1,3,0
3,451,flip,A,3,2,1,3,4,0
3,451,flip,A,4,2,3,3,7,0
3,451,flip,A,5,3,2,3,3,0
3,451,flip,A,6,3,4,2,5,0
3,451,flip,A,7,4,0,3,7,0
3,451,flip,A,8,4,4,4,5,0
3,451,flip,B,1,0,0,3,0,1
3,451,flip,B,2,0,2,1,0,1
3,451,flip,B,3,2,1,3,5,1
3,451,flip,B,4,2,3,3,3,1
3,451,flip,B,5,3,2,3,7,1
3,451,flip,B,6,3,4,2,2,1
3,451,flip,B,7,4,0,3,12,1
3,451,flip,B,8,4,4,4,12,1
3,453,flip,A,1,0,0,3,2,0
3,453,flip,A,2,0,2,1,6,0
3,453,flip,A,3,2,1,3,7,0
3,453,flip,A,4,2,3,3,16,0
3,453,flip,A,5,3,2,3,12,0
3,453,flip,A,6,3,4,2,7,0
3,453,flip,A,7,4,0,3,8,0
3,453,flip,A,8,4,4,4,14,0
3,453,flip,B,1,0,0,3,1,0
3,453,flip,B,2,0,2,1,6,0
3,453,flip,B,3,2,1,3,4,0
3,453,flip,B,4,2,3,3,5,0
3,453,flip,B,5,3,2,3,8,0
3,453,flip,B,6,3,4,2,3,0
3,453,flip,B,7,4,0,3,12,1
3,453,flip,B,8,4,4,4,11,0
3,454,flip,A,1,0,0,3,0,1
3,454,flip,A,2,0,2,1,2,0
3,454,flip,A,3,2,1,3,2,0
3,454,flip,A,4,2,3,3,6,0
3,454,flip,A,5,3,2,3,3,0
3,454,flip,A,6,3,4,2,4,0
3,454,flip,A,7,4,0,3,8,0
3,454,flip,A,8,4,4,4,12,1
3,454,flip,B,1,0,0,3,3,0
3,454,flip,B,2,0,2,1,2,0
3,454,flip,B,3,2,1,3,8,0
3,454,flip,B,4,2,3,3,6,0
3,454,flip,B,5,3,2,3,9,0
3,454,flip,B,6,3,4,2,2,1
3,454,flip,B,7,4,0,3,12,1
3,454,flip,B,8,4,4,4,16,0
3,455,flip,A,1,0,0,3,3,0
3,455,flip,A,2,0,2,1,0,1
3,455,flip,A,3,2,1,3,5,1
3,455,flip,A,4,2,3,3,3,1
3,455,flip,A,5,3,2,3,3,0
3,455,flip,A,6,3,4,2,1,0
3,455,flip,A,7,4,0,3,12,1
3,455,flip,A,8,4,4,4,12,1
3,455,flip,B,1,0,0,3,3,0
3,455,flip,B,2,0,2,1,0,1
3,455,flip,B,3,2,1,3,5,1
3,455,flip,B,4,2,3,3,3,1
3,455,flip,B,5,3,2,3,7,1
3,455,flip,B,6,3,4,2,2,1
3,455,flip,B,7,4,0,3,12,1
3,455,flip,B,8,4,4,4,12,1
3,456,flip,A,1,0,0,3,3,0
3,456,flip,A,2,0,2,1,0,1
3,456,flip,A,3,2,1,3,2,0
3,456,flip,A,4,2,3,3,0,0
3,456,flip,A,5,3,2,3,1,0
3,456,flip,A,6,3,4,2,4,0
3,456,flip,A,7,4,0,3,3,0
3,456,flip,A,8,4,4,4,0,0
3,456,flip,B,1,0,0,3,3,0
3,456,flip,B,2,0,2,1,0,1
3,456,flip,B,3,2,1,3,4,0
3,456,flip,B,4,2,3,3,3,1
3,456,flip,B,5,3,2,3,0,0
3,456,flip,B,6,3,4,2,2,1
3,456,flip,B,7,4,0,3,12,1
3,456,flip,B,8,4,4,4,0,0
3,457,flip,A,1,0,0,3,1,0
3,457,flip,A,2,0,2,1,1,0
3,457,flip,A,3,2,1,3,3,0
3,457,flip,A,4,2,3,3,3,1
3,457,flip,A,5,3,2,3,3,0
3,457,flip,A,6,3,4,2,3,0
3,457,flip,A,7,4,0,3,5,0
3,457,flip,A,8,4,4,4,3,0
3,457,flip,B,1,0,0,3,1,0
3,457,flip,B,2,0,2,1,1,0
3,457,flip,B,3,2,1,3,2,0
3,457,flip,B,4,2,3,3,1,0
3,457,flip,B,5,3,2,3,3,0
3,457,flip,B,6,3,4,2,3,0
3,457,flip,B,7,4,0,3,5,0
3,457,flip,B,8,4,4,4,4,0
3,458,flip,A,1,0,0,3,1,0
3,458,flip,A,2,0,2,1,2,0
3,458,flip,A,3,2,1,3,3,0
3,458,flip,A,4,2,3,3,4,0
3,458,flip,A,5,3,2,3,5,0
3,458,flip,A,6,3,4,2,0,0
3,458,flip,A,7,4,0,3,4,0
3,458,flip,A,8,4,4,4,9,0
3,458,flip,B,1,0,0,3,1,0
3,458,flip,B,2,0,2,1,2,0
3,458,flip,B,3,2,1,3,3,0
3,458,flip,B,4,2,3,3,5,0
3,458,flip,B,5,3,2,3,4,0
3,458,flip,B,6,3,4,2,5,0
3,458,flip,B,7,4,0,3,8,0
3,458,flip,B,8,4,4,4,7,0
3,461,flip,A,1,0,0,3,3,0
3,461,flip,A,2,0,2,1,0,1
3,461,flip,A,3,2,1,3,2,0
3,461,flip,A,4,2,3,3,3,1
3,461,flip,A,5,3,2,3,1,0
3,461,flip,A,6,3,4,2,2,1
3,461,flip,A,7,4,0,3,12,1
3,461,flip,A,8,4,4,4,0,0
3,461,flip,B,1,0,0,3,0,1
3,461,flip,B,2,0,2,1,0,1
3,461,flip,B,3,2,1,3,5,1
3,461,flip,B,4,2,3,3,3,1
3,461,flip,B,5,3,2,3,7,1
3,461,flip,B,6,3,4,2,2,1
3,461,flip,B,7,4,0,3,12,1
3,461,flip,B,8,4,4,4,14,0
3,464,flip,A,1,0,0,3,3,0
3,464,flip,A,2,0,2,1,0,1
3,464,flip,A,3,2,1,3,2,0
3,464,flip,A,4,2,3,3,0,0
3,464,flip,A,5,3,2,3,1,0
3,464,flip,A,6,3,4,2,0,0
3,464,flip,A,7,4,0,3,3,0
3,464,flip,A,8,4,4,4,4,0
3,464,flip,B,1,0,0,3,0,1
3,464,flip,B,2,0,2,1,0,1
3,464,flip,B,3,2,1,3,5,1
3,464,flip,B,4,2,3,3,3,1
3,464,flip,B,5,3,2,3,3,0
3,464,flip,B,6,3,4,2,1,0
3,464,flip,B,7,4,0,3,9,0
3,464,flip,B,8,4,4,4,8,0
3,465,flip,A,1,0,0,3,3,0
3,465,flip,A,2,0,2,1,0,1
3,465,flip,A,3,2,1,3,2,0
3,465,flip,A,4,2,3,3,0,0
3,465,flip,A,5,3,2,3,1,0
3,465,flip,A,6,3,4,2,0,0
3,465,flip,A,7,4,0,3,3,0
3,465,flip,A,8,4,4,4,0,0
3,465,flip,B,1,0,0,3,0,1
3,465,flip,B,2,0,2,1,0,1
3,465,flip,B,3,2,1,3,5,1
3,465,flip,B,4,2,3,3,3,1
3,465,flip,B,5,3,2,3,7,1
3,465,flip,B,6,3,4,2,2,1
3,465,flip,B,7,4,0,3,12,1
3,465,flip,B,8,4,4,4,12,1
3,466,flip,A,1,0,0,3,3,0
3,466,flip,A,2,0,2,1,1,0
3,466,flip,A,3,2,1,3,2,0
3,466,flip,A,4,2,3,3,0,0
3,466,flip,A,5,3,2,3,1,0
3,466,flip,A,6,3,4,2,0,0
3,466,flip,A,7,4,0,3,1,0
3,466,flip,A,8,4,4,4,0,0
3,466,flip,B,1,0,0,3,3,0
3,466,flip,B,2,0,2,1,1,0
3,466,flip,B,3,2,1,3,6,0
3,466,flip,B,4,2,3,3,6,0
3,466,flip,B,5,3,2,3,6,0
3,466,flip,B,6,3,4,2,4,0
3,466,flip,B,7,4,0,3,6,0
3,466,flip,B,8,4,4,4,8,0
3,470,flip,A,1,0,0,3,3,0
3,470,flip,A,2,0,2,1,3,0
3,470,flip,A,3,2,1,3,1,0
3,470,flip,A,4,2,3,3,0,0
3,470,flip,A,5,3,2,3,0,0
3,470,flip,A,6,3,4,2,3,0
3,470,flip,A,7,4,0,3,0,0
3,470,flip,A,8,4,4,4,4,0
3,470,flip,B,1,0,0,3,3,0
3,470,flip,B,2,0,2,1,0,1
3,470,flip,B,3,2,1,3,3,0
3,470,flip,B,4,2,3,3,2,0
3,470,flip,B,5,3,2,3,3,0
3,470,flip,B,6,3,4,2,1,0
3,470,flip,B,7,4,0,3,4,0
3,470,flip,B,8,4,4,4,4,0
3,471,flip,A,1,0,0,3,3,0
3,471,flip,A,2,0,2,1,0,1
3,471,flip,A,3,2,1,3,2,0
3,471,flip,A,4,2,3,3,0,0
3,471,flip,A,5,3,2,3,1,0
3,471,flip,A,6,3,4,2,0,0
3,471,flip,A,7,4,0,3,3,0
3,471,flip,A,8,4,4,4,0,0
3,471,flip,B,1,0,0,3,3,0
3,471,flip,B,2,0,2,1,0,1
3,471,flip,B,3,2,1,3,4,0
3,471,flip,B,4,2,3,3,2,0
3,471,flip,B,5,3,2,3,3,0
3,471,flip,B,6,3,4,2,0,0
3,471,flip,B,7,4,0,3,7,0
3,471,flip,B,8,4,4,4,4,0
3,472,flip,A,1,0,0,3,3,0
3,472,flip,A,2,0,2,1,3,0
3,472,flip,A,3,2,1,3,4,0
3,472,flip,A,4,2,3,3,3,1
3,472,flip,A,5,3,2,3,10,0
3,472,flip,A,6,3,4,2,2,1
3,472,flip,A,7,4,0,3,12,1
3,472,flip,A,8,4,4,4,12,1
3,472,flip,B,1,0,0,3,3,0
3,472,flip,B,2,0,2,1,0,1
3,472,flip,B,3,2,1,3,5,1
3,472,flip,B,4,2,3,3,3,1
3,472,flip,B,5,3,2,3,7,1
3,472,flip,B,6,3,4,2,2,1
3,472,flip,B,7,4,0,3,12,1
3,472,flip,B,8,4,4,4,12,1
3,473,flip,A,1,0,0,3,3,0
3,473,flip,A,2,0,2,1,3,0
3,473,flip,A,3,2,1,3,2,0
3,473,flip,A,4,2,3,3,0,0
3,473,flip,A,5,3,2,3,1,0
3,473,flip,A,6,3,4,2,0,0
3,473,flip,A,7,4,0,3,3,0
3,473,flip,A,8,4,4,4,0,0
3,473,flip,B,1,0,0,3,3,0
3,473,flip,B,2,0,2,1,0,1
3,473,flip,B,3,2,1,3,5,1
3,473,flip,B,4,2,3,3,3,1
3,473,flip,B,5,3,2,3,7,1
3,473,flip,B,6,3,4,2,2,1
3,473,flip,B,7,4,0,3,12,1
3,473,flip,B,8,4,4,4,12,1
3,474,flip,A,1,0,0,3,3,0
3,474,flip,A,2,0,2,1,0,1
3,474,flip,A,3,2,1,3,2,0
3,474,flip,A,4,2,3,3,0,0
3,474,flip,A,5,3,2,3,1,0
3,474,flip,A,6,3,4,2,0,0
3,474,flip,A,7,4,0,3,3,0
3,474,flip,A,8,4,4,4,0,0
3,474,flip,B,1,0,0,3,3,0
3,474,flip,B,2,0,2,1,0,1
3,474,flip,B,3,2,1,3,4,0
3,474,flip,B,4,2,3,3,2,0
3,474,flip,B,5,3,2,3,3,0
3,474,flip,B,6,3,4,2,3,0
3,474,flip,B,7,4,0,3,4,0
3,474,flip,B,8,4,4,4,4,0
3,476,flip,A,1,0,0,3,0,1
3,476,flip,A,2,0,2,1,3,0
3,476,flip,A,3,2,1,3,4,0
3,476,flip,A,4,2,3,3,6,0
3,476,flip,A,5,3,2,3,4,0
3,476,flip,A,6,3,4,2,4,0
3,476,flip,A,7,4,0,3,2,0
3,476,flip,A,8,4,4,4,6,0
3,476,flip,B,1,0,0,3,3,0
3,476,flip,B,2,0,2,1,3,0
3,476,flip,B,3,2,1,3,3,0
3,476,flip,B,4,2,3,3,4,0
3,476,flip,B,5,3,2,3,4,0
3,476,flip,B,6,3,4,2,4,0
3,476,flip,B,7,4,0,3,4,0
3,476,flip,B,8,4,4,4,4,0
3,478,flip,A,1,0,0,3,0,1
3,478,flip,A,2,0,2,1,4,0
3,478,flip,A,3,2,1,3,0,0
3,478,flip,A,4,2,3,3,4,0
3,478,flip,A,5,3,2,3,0,0
3,478,flip,A,6,3,4,2,0,0
3,478,flip,A,7,4,0,3,2,0
3,478,flip,A,8,4,4,4,2,0
3,478,flip,B,1,0,0,3,1,0
3,478,flip,B,2,0,2,1,3,0
3,478,flip,B,3,2,1,3,4,0
3,478,flip,B,4,2,3,3,2,0
3,478,flip,B,5,3,2,3,4,0
3,478,flip,B,6,3,4,2,4,0
3,478,flip,B,7,4,0,3,2,0
3,478,flip,B,8,4,4,4,3,0
3,479,flip,A,1,0,0,3,3,0
3,479,flip,A,2,0,2,1,2,0
3,479,flip,A,3,2,1,3,4,0
3,479,flip,A,4,2,3,3,1,0
3,479,flip,A,5,3,2,3,3,0
3,479,flip,A,6,3,4,2,0,0
3,479,flip,A,7,4,0,3,6,0
3,479,flip,A,8,4,4,4,1,0
3,479,flip,B,1,0,0,3,3,0
3,479,flip,B,2,0,2,1,0,1
3,479,flip,B,3,2,1,3,4,0
3,479,flip,B,4,2,3,3,2,0
3,479,flip,B,5,3,2,3,3,0
3,479,flip,B,6,3,4,2,0,0
3,479,flip,B,7,4,0,3,5,0
3,479,flip,B,8,4,4,4,2,0
3,482,flip,A,1,0,0,3,0,1
3,482,flip,A,2,0,2,1,2,0
3,482,flip,A,3,2,1,3,1,0
3,482,flip,A,4,2,3,3,3,1
3,482,flip,A,5,3,2,3,3,0
3,482,flip,A,6,3,4,2,4,0
3,482,flip,A,7,4,0,3,0,0
3,482,flip,A,8,4,4,4,4,0
3,482,flip,B,1,0,0,3,0,1
3,482,flip,B,2,0,2,1,1,0
3,482,flip,B,3,2,1,3,1,0
3,482,flip,B,4,2,3,3,3,1
3,482,flip,B,5,3,2,3,3,0
3,482,flip,B,6,3,4,2,4,0
3,482,flip,B,7,4,0,3,4,0
3,482,flip,B,8,4,4,4,4,0
3,483,flip,A,1,0,0,3,3,0
3,483,flip,A,2,0,2,1,1,0
3,483,flip,A,3,2,1,3,2,0
3,483,flip,A,4,2,3,3,0,0
3,483,flip,A,5,3,2,3,1,0
3,483,flip,A,6,3,4,2,0,0
3,483,flip,A,7,4,0,3,3,0
3,483,flip,A,8,4,4,4,0,0
3,483,flip,B,1,0,0,3,3,0
3,483,flip,B,2,0,2,1,0,1
3,483,flip,B,3,2,1,3,5,1
3,483,flip,B,4,2,3,3,3,1
3,483,flip,B,5,3,2,3,7,1
3,483,flip,B,6,3,4,2,2,1
3,483,flip,B,7,4,0,3,12,1
3,483,flip,B,8,4,4,4,12,1
3,487,flip,A,1,0,0,3,3,0
3,487,flip,A,2,0,2,1,2,0
3,487,flip,A,3,2,1,3,5,1
3,487,flip,A,4,2,3,3,0,0
3,487,flip,A,5,3,2,3,7,1
3,487,flip,A,6,3,4,2,5,0
3,487,flip,A,7,4,0,3,15,0
3,487,flip,A,8,4,4,4,12,1
3,487,flip,B,1,0,0,3,3,0
3,487,flip,B,2,0,2,1,0,1
3,487,flip,B,3,2,1,3,5,1
3,487,flip,B,4,2,3,3,3,1
3,487,flip,B,5,3,2,3,7,1
3,487,flip,B,6,3,4,2,2,1
3,487,flip,B,7,4,0,3,12,1
3,487,flip,B,8,4,4,4,12,1
3,488,flip,A,1,0,0,3,3,0
3,488,flip,A,2,0,2,1,3,0
3,488,flip,A,3,2,1,3,2,0
3,488,flip,A,4,2,3,3,0,0
3,488,flip,A,5,3,2,3,5,0
3,488,flip,A,6,3,4,2,6,0
3,488,flip,A,7,4,0,3,7,0
3,488,flip,A,8,4,4,4,0,0
3,488,flip,B,1,0,0,3,3,0
3,488,flip,B,2,0,2,1,0,1
3,488,flip,B,3,2,1,3,5,1
3,488,flip,B,4,2,3,3,3,1
3,488,flip,B,5,3,2,3,7,1
3,488,flip,B,6,3,4,2,2,1
3,488,flip,B,7,4,0,3,12,1
3,488,flip,B,8,4,4,4,12,1
3,489,flip,A,1,0,0,3,3,0
3,489,flip,A,2,0,2,1,3,0
3,489,flip,A,3,2,1,3,4,0
3,489,flip,A,4,2,3,3,2,0
3,489,flip,A,5,3,2,3,4,0
3,489,flip,A,6,3,4,2,1,0
3,489,flip,A,7,4,0,3,7,0
3,489,flip,A,8,4,4,4,4,0
3,489,flip,B,1,0,0,3,3,0
3,489,flip,B,2,0,2,1,1,0
3,489,flip,B,3,2,1,3,5,1
3,489,flip,B,4,2,3,3,3,1
3,489,flip,B,5,3,2,3,4,0
3,489,flip,B,6,3,4,2,2,1
3,489,flip,B,7,4,0,3,9,0
3,489,flip,B,8,4,4,4,4,0
3,490,flip,A,1,0,0,3,3,0
3,490,flip,A,2,0,2,1,0,1
3,490,flip,A,3,2,1,3,2,0
3,490,flip,A,4,2,3,3,0,0
3,490,flip,A,5,3,2,3,1,0
3,490,flip,A,6,3,4,2,0,0
3,490,flip,A,7,4,0,3,3,0
3,490,flip,A,8,4,4,4,0,0
3,490,flip,B,1,0,0,3,3,0
3,490,flip,B,2,0,2,1,0,1
3,490,flip,B,3,2,1,3,5,1
3,490,flip,B,4,2,3,3,3,1
3,490,flip,B,5,3,2,3,7,1
3,490,flip,B,6,3,4,2,2,1
3,490,flip,B,7,4,0,3,12,1
3,490,flip,B,8,4,4,4,12,1
3,492,flip,A,1,0,0,3,3,0
3,492,flip,A,2,0,2,1,0,1
3,492,flip,A,3,2,1,3,5,1
3,492,flip,A,4,2,3,3,3,1
3,492,flip,A,5,3,2,3,7,1
3,492,flip,A,6,3,4,2,2,1
3,492,flip,A,7,4,0,3,12,1
3,492,flip,A,8,4,4,4,12,1
3,492,flip,B,1,0,0,3,0,1
3,492,flip,B,2,0,2,1,0,1
3,492,flip,B,3,2,1,3,5,1
3,492,flip,B,4,2,3,3,3,1
3,492,flip,B,5,3,2,3,7,1
3,492,flip,B,6,3,4,2,2,1
3,492,flip,B,7,4,0,3,12,1
3,492,flip,B,8,4,4,4,12,1
4,512,combine,A,1,0,0,3,3,0
4,512,combine,A,2,2,0,1,0,1
4,512,combine,A,3,1,2,3,1,0
4,512,combine,A,4,3,2,3,2,0
4,512,combine,A,5,2,3,3,3,0
4,512,combine,A,6,4,3,2,0,0
4,512,combine,A,7,0,4,3,6,0
4,512,combine,A,8,4,4,4,3,0
4,512,combine,B,1,0,0,3,3,0
4,512,combine,B,2,2,0,1,0,1
